size,frequency
1,1699
2,374
3,188
4,111
5,79
6,68
7,44
8,44
9,40
10,34
11,25
12,17
13,17
14,13
15,20
16,8
17,8
18,10
19,10
20,8
21,4
22,10
23,6
24,8
25,6
26,3
27,4
28,5
29,8
30,4
31,3
32,4
33,3
34,8
35,3
36,1
39,4
40,4
41,2
42,1
43,4
44,2
45,2
47,1
48,2
49,2
50,3
52,2
53,2
54,2
56,1
57,3
58,1
59,2
62,2
63,2
64,1
67,3
68,2
69,1
70,1
73,3
74,1
76,1
78,1
79,1
81,2
82,2
83,1
85,1
87,1
90,1
93,2
94,1
95,1
96,1
97,1
98,1
99,1
102,1
108,1
110,2
111,1
117,1
122,1
129,1
138,1
141,1
142,1
146,1
149,1
150,1
154,1
164,1
176,1
177,1
179,1
194,1
196,1
197,1
208,1
245,1
258,1
356,1
360,1
569,1
