size,frequency
1,2088
2,257
3,106
4,68
5,53
6,39
7,35
8,22
9,32
10,15
11,16
12,23
13,15
14,16
15,7
16,10
17,13
18,12
19,6
20,5
21,7
22,4
23,3
24,5
25,4
26,6
27,5
28,4
29,2
30,2
31,6
32,2
33,3
34,4
35,3
36,3
37,4
38,5
40,4
41,4
42,4
43,2
44,3
45,1
46,1
47,1
50,1
51,3
52,3
54,2
57,4
58,2
60,3
61,1
62,1
63,1
64,1
65,1
66,1
68,2
73,1
76,1
79,2
82,2
87,1
88,2
89,1
97,2
98,2
100,1
101,1
103,2
113,1
115,2
122,1
138,1
142,1
158,2
160,1
167,2
175,1
176,1
177,1
178,1
182,1
234,1
255,1
257,1
298,1
311,1
337,2
371,1
403,1
1318,1
