size,frequency
1,1719
2,265
3,149
4,89
5,60
6,31
7,46
8,17
9,28
10,20
11,11
12,18
13,9
14,14
15,7
16,7
17,12
18,8
19,7
20,9
21,11
22,4
23,9
24,2
25,5
26,9
27,4
28,3
29,6
30,2
31,3
32,2
33,5
34,1
35,4
36,4
37,4
39,4
40,4
41,4
42,4
43,1
45,2
46,2
47,2
49,2
50,1
51,4
53,1
54,2
55,1
56,2
57,2
58,1
59,2
60,1
61,1
62,1
64,1
66,2
69,1
71,1
74,2
75,1
78,2
79,1
80,1
82,1
87,1
94,1
95,2
97,1
98,1
104,3
105,1
108,2
109,2
111,1
113,1
123,1
124,1
132,1
133,1
137,1
144,1
154,1
158,1
175,1
187,1
192,1
223,2
242,1
243,1
257,1
263,1
291,1
353,1
355,1
409,1
477,1
679,1
1500,300
