size,frequency
1,1496
2,302
3,134
4,92
5,70
6,45
7,41
8,38
9,28
10,17
11,21
12,15
13,11
14,12
15,11
16,10
17,6
18,13
19,8
20,3
21,16
22,8
23,7
24,3
25,8
26,5
27,4
28,6
29,5
30,6
31,7
32,2
33,2
34,2
35,1
36,5
37,5
39,2
41,2
42,1
43,2
44,3
45,2
46,2
47,2
48,2
49,3
50,1
54,2
56,2
58,1
59,1
60,2
61,2
62,2
66,2
69,1
78,2
79,1
80,1
81,1
82,1
83,1
84,1
85,1
88,2
90,1
92,1
93,2
94,2
95,1
96,2
99,1
100,2
101,1
104,2
109,1
110,1
114,2
116,1
119,1
125,1
127,1
130,1
135,1
149,2
150,1
161,1
242,1
243,1
252,1
270,1
465,1
1500,453
