size,frequency
1,1896
2,325
3,155
4,106
5,76
6,53
7,29
8,29
9,33
10,22
11,22
12,26
13,12
14,13
15,10
16,5
17,8
18,6
19,8
20,8
21,10
22,5
23,6
24,4
25,4
26,2
27,6
28,4
29,6
30,3
31,4
32,2
34,2
35,2
36,2
37,3
38,2
39,4
40,3
41,2
42,2
43,5
44,3
45,1
46,3
47,1
48,4
49,1
50,2
51,2
53,1
56,3
57,1
59,1
60,1
61,1
62,1
66,2
67,1
68,2
73,1
76,1
77,1
79,1
81,1
84,2
86,1
92,1
95,1
97,1
100,1
103,2
104,1
108,1
109,1
114,1
115,1
120,1
125,2
128,1
137,1
141,1
146,1
151,1
153,1
159,2
168,1
178,1
181,1
196,1
207,1
216,1
221,1
225,1
244,1
249,1
272,1
287,1
328,1
478,1
