size,frequency
1,1875
2,345
3,160
4,108
5,69
6,56
7,38
8,24
9,24
10,16
11,19
12,10
13,17
14,13
15,17
16,7
17,9
18,11
19,16
20,4
21,8
22,5
23,3
24,6
25,7
26,2
27,2
28,7
29,1
30,2
31,3
32,1
33,6
34,3
35,2
36,5
37,3
38,2
39,1
40,2
41,4
42,1
43,1
44,2
45,1
46,4
47,1
48,2
49,1
50,2
51,2
52,1
53,1
54,1
55,1
56,1
57,1
58,1
61,2
62,1
63,1
66,1
68,1
69,2
70,1
71,2
72,1
73,1
74,1
75,2
76,1
77,1
78,2
79,1
80,1
82,1
84,1
85,2
86,1
89,1
91,1
93,1
94,1
95,2
96,1
100,1
102,1
103,1
104,1
107,1
110,1
112,1
113,1
114,1
115,1
121,2
138,1
146,1
147,2
150,1
163,1
166,1
183,1
189,1
192,1
197,1
214,1
220,1
236,1
260,1
476,1
488,1
