size,frequency
1,1998
2,234
3,113
4,61
5,56
6,44
7,34
8,25
9,25
10,19
11,11
12,6
13,17
14,6
15,11
16,8
17,3
18,6
19,5
20,7
21,5
22,6
23,3
24,3
25,5
26,1
27,2
28,5
29,2
30,4
31,2
32,1
33,3
34,4
35,3
36,2
37,1
39,4
40,4
41,4
42,1
43,2
45,1
46,3
48,3
50,3
51,1
52,2
53,3
54,4
55,4
56,4
57,3
58,1
59,1
60,1
62,2
63,3
64,1
66,1
67,1
68,2
69,3
70,1
71,2
72,1
73,1
81,1
82,1
83,2
84,2
85,1
94,1
95,1
97,1
101,1
106,2
111,1
112,1
117,1
120,1
121,1
126,1
130,1
134,2
141,1
143,2
150,1
162,1
164,1
170,1
177,1
179,1
185,2
188,1
190,1
197,1
205,1
222,2
239,1
244,1
279,1
283,1
284,1
292,1
294,1
316,1
329,1
333,1
353,1
355,1
397,1
398,1
400,1
456,1
604,1
774,1
797,1
799,1
820,1
855,1
942,1
1136,1
1306,1
1500,128
