size,frequency
1,2095
2,215
3,102
4,68
5,42
6,41
7,29
8,17
9,19
10,17
11,17
12,10
13,16
14,7
15,9
16,9
17,9
18,3
19,7
20,7
21,6
22,3
23,2
24,5
25,6
26,3
27,3
28,3
29,4
30,1
31,3
32,4
33,2
34,2
36,4
37,1
38,3
40,2
41,4
42,2
44,2
45,1
46,2
47,3
51,1
52,1
53,1
55,2
58,1
60,1
61,2
63,1
65,1
66,2
67,2
70,1
71,2
74,1
75,1
76,1
77,3
78,1
80,2
82,1
84,1
90,1
91,1
92,1
94,1
95,1
96,1
97,1
100,1
101,1
104,1
106,1
107,1
112,1
120,1
123,1
125,1
127,1
128,1
129,1
135,1
136,2
140,1
142,1
152,1
158,1
160,1
163,1
164,1
174,1
175,1
182,1
193,1
194,1
198,1
199,1
211,1
253,1
286,1
304,1
317,1
343,1
377,1
384,1
393,1
441,1
475,1
500,1
553,1
574,1
590,1
632,1
633,1
665,1
682,1
733,1
855,1
858,1
874,1
1006,1
1323,1
1500,100
