size,frequency
1,2089
2,218
3,98
4,68
5,43
6,30
7,24
8,24
9,12
10,20
11,12
12,9
13,13
14,9
15,12
16,9
17,2
18,15
19,5
20,5
21,3
22,12
23,5
24,3
25,4
26,1
27,2
28,1
29,4
30,2
31,3
32,3
33,4
34,2
35,3
36,1
37,3
38,2
39,5
40,4
41,1
43,1
45,1
46,1
47,2
49,2
50,1
51,2
52,1
54,2
55,2
56,1
57,2
60,1
61,2
63,2
66,1
67,1
69,1
70,1
71,1
72,2
73,1
77,2
79,1
81,1
82,1
86,1
93,1
95,1
96,1
97,1
99,1
100,1
112,1
113,1
115,2
118,1
122,1
124,2
125,2
126,1
128,1
136,1
139,1
141,1
145,1
146,2
148,1
155,2
172,1
180,1
200,1
204,1
207,1
209,1
215,1
216,2
219,2
222,1
239,1
241,1
275,2
296,1
308,1
317,1
327,1
329,1
367,2
376,1
388,1
405,1
407,1
434,1
462,1
495,1
520,1
531,1
538,1
609,1
616,1
640,2
697,1
725,1
728,1
788,1
820,1
821,1
837,1
856,1
895,1
916,1
980,1
1033,1
1038,1
1291,1
1500,100
