size,frequency
1,2056
2,249
3,146
4,79
5,48
6,44
7,43
8,22
9,21
10,20
11,18
12,8
13,11
14,12
15,5
16,11
17,8
18,4
19,8
20,8
21,9
22,2
23,5
24,7
25,2
26,6
27,9
28,3
29,3
30,3
31,6
32,4
33,5
34,4
35,4
36,2
37,2
38,5
39,6
40,1
41,3
43,2
45,5
46,1
49,2
50,2
51,1
53,2
54,3
55,1
56,3
57,3
59,3
62,1
63,2
64,1
65,1
68,2
70,2
71,3
72,1
73,2
78,1
79,1
80,1
82,2
84,2
85,1
86,2
87,1
88,1
89,1
92,1
97,2
104,1
105,1
108,1
109,2
110,1
117,1
122,2
123,1
143,1
147,1
155,1
160,1
163,1
164,1
168,1
173,1
176,1
178,1
190,1
196,1
212,1
221,1
225,1
226,1
239,1
346,1
542,1
