size,frequency
1,2141
2,216
3,102
4,57
5,43
6,30
7,21
8,21
9,23
10,11
11,14
12,7
13,10
14,8
15,8
16,6
17,10
18,11
19,6
20,11
21,8
22,4
23,5
24,7
25,6
26,5
27,4
28,4
29,5
30,2
31,4
32,1
33,6
34,2
35,2
36,2
37,2
38,4
40,2
41,3
42,3
43,2
44,1
45,2
46,2
47,1
48,1
50,3
51,2
53,1
54,2
55,1
56,2
57,2
58,2
59,1
60,1
62,1
65,1
67,3
74,1
75,1
76,2
78,1
82,1
85,1
88,1
96,2
98,1
106,1
108,1
109,1
111,1
112,1
115,1
124,2
130,1
143,1
147,2
155,1
158,1
162,1
165,1
166,2
168,1
170,1
174,1
180,1
187,1
197,1
212,1
215,2
218,1
252,1
284,1
290,1
299,1
302,1
354,1
402,1
412,1
446,1
466,1
523,1
532,1
549,1
617,1
626,1
659,1
752,1
804,1
860,1
927,1
946,1
963,1
1007,1
1061,1
1422,1
1500,68
