size,frequency
1,2144
2,263
3,109
4,66
5,60
6,39
7,27
8,31
9,19
10,12
11,17
12,15
13,10
14,6
15,11
16,7
17,8
18,6
19,6
20,6
21,7
22,4
23,4
24,3
25,7
26,5
27,2
28,2
29,3
30,2
31,3
32,2
33,1
34,1
35,3
37,1
38,2
39,3
40,1
41,1
42,2
43,1
44,5
45,1
46,2
47,1
48,2
52,3
53,2
55,1
56,1
58,1
59,2
60,3
61,1
62,2
63,1
65,2
66,2
67,2
69,1
70,1
71,1
72,1
80,1
84,1
85,1
86,2
88,1
90,1
93,1
94,1
95,1
97,1
98,1
105,1
108,1
111,3
115,2
126,1
128,1
135,1
139,1
144,1
145,1
151,1
152,1
165,1
216,1
222,1
226,1
246,1
264,1
297,1
319,1
351,1
438,1
439,1
646,1
685,1
