size,frequency
1,1704
2,317
3,138
4,102
5,64
6,38
7,33
8,32
9,29
10,15
11,15
12,17
13,17
14,15
15,13
16,13
17,9
18,6
19,5
20,11
21,6
22,4
23,4
24,5
25,6
26,5
27,5
28,7
29,8
30,3
31,4
32,5
33,1
34,1
35,2
36,2
37,2
39,2
41,2
42,2
43,4
44,3
46,1
48,1
49,3
50,1
51,1
52,1
54,1
55,2
56,3
57,1
59,2
60,1
61,2
62,3
63,4
64,2
65,1
66,3
67,3
69,1
70,1
74,2
75,1
76,1
81,1
82,1
85,1
86,1
87,1
91,1
95,2
99,2
101,1
102,1
103,1
108,1
117,2
118,1
121,2
123,1
124,2
125,2
127,1
132,1
134,1
137,1
139,1
140,1
142,1
144,2
145,1
151,1
161,1
162,1
172,1
183,1
190,1
191,1
193,1
196,1
216,1
223,1
229,1
230,1
242,1
251,1
253,1
261,1
277,1
336,1
343,1
391,1
420,1
424,1
477,1
564,1
744,1
1500,222
