size,frequency
1,1909
2,230
3,127
4,83
5,64
6,46
7,30
8,33
9,21
10,17
11,17
12,13
13,9
14,10
15,14
16,7
17,9
18,11
19,8
20,5
21,7
22,8
23,3
24,7
25,8
26,2
27,4
28,6
29,2
30,3
31,3
32,1
33,2
34,2
35,4
36,3
37,3
38,3
39,5
40,3
41,1
42,3
43,1
44,1
45,4
46,1
49,1
50,3
52,1
53,3
55,2
56,1
57,2
60,2
61,1
62,1
63,1
64,1
65,2
66,2
68,3
73,1
74,1
77,2
80,1
81,1
82,1
86,3
89,1
91,2
92,2
93,1
94,1
95,1
99,1
100,1
101,1
105,1
106,1
111,1
115,1
117,1
118,1
119,1
120,2
128,1
136,1
139,1
145,1
148,1
153,1
159,1
163,1
191,1
208,1
212,1
227,1
235,1
240,1
261,1
284,1
345,1
389,1
397,1
418,1
467,1
479,1
509,1
513,1
622,1
1269,1
1500,165
