size,frequency
1,2202
2,222
3,113
4,73
5,49
6,36
7,36
8,27
9,24
10,17
11,17
12,12
13,6
14,9
15,5
16,8
17,3
18,3
19,2
20,7
21,5
22,2
23,2
24,4
25,3
26,4
27,2
28,3
29,1
30,4
31,5
32,1
33,1
34,1
35,2
36,2
37,3
38,2
39,1
41,1
42,1
43,1
44,3
45,2
46,1
48,5
51,1
52,1
54,1
55,1
58,1
65,3
66,1
67,2
68,2
71,2
74,1
75,2
76,1
81,1
87,1
88,1
90,1
96,2
97,1
98,1
103,1
105,2
107,1
114,1
118,1
119,1
125,2
130,1
131,1
132,1
133,1
138,1
141,1
144,1
153,1
159,1
163,1
167,2
175,1
199,1
208,1
210,1
224,1
237,1
248,1
272,1
309,1
324,1
327,1
341,1
342,1
361,1
391,1
437,1
445,1
549,1
635,1
