size,frequency
1,1618
2,289
3,156
4,92
5,64
6,39
7,33
8,35
9,25
10,18
11,24
12,19
13,18
14,9
15,13
16,10
17,8
18,5
19,7
20,7
21,5
22,6
23,8
24,6
25,7
26,6
27,3
28,3
29,3
30,3
31,2
32,4
33,2
34,6
36,5
37,4
38,3
39,2
40,4
41,2
42,3
43,2
44,3
45,5
47,2
48,1
49,2
50,3
51,2
52,2
53,1
54,3
55,1
57,1
58,3
59,2
62,2
63,1
64,3
65,1
66,1
67,1
68,2
70,1
71,1
73,3
76,2
78,2
81,1
82,1
83,1
85,1
87,1
93,1
96,1
99,2
100,1
105,1
107,2
108,1
109,1
111,1
116,1
117,1
119,1
120,1
126,1
132,1
136,1
150,1
161,1
163,1
165,1
166,1
172,1
175,1
184,1
210,1
260,1
285,1
298,1
346,1
461,1
667,1
1500,333
