size,frequency
1,1874
2,333
3,165
4,97
5,64
6,58
7,45
8,34
9,32
10,21
11,24
12,14
13,9
14,18
15,12
16,14
17,12
18,7
19,11
20,7
21,4
22,4
23,6
24,6
25,8
26,1
27,8
28,3
29,6
30,4
31,5
32,3
33,4
34,6
35,1
37,3
38,4
40,4
41,2
42,2
43,1
45,1
46,1
47,2
49,2
51,2
52,2
54,2
55,1
56,2
57,2
58,2
60,1
62,4
65,1
71,1
73,1
78,2
79,1
82,2
84,1
87,1
91,1
92,1
96,1
97,1
101,1
102,1
106,1
110,1
114,1
121,1
122,1
137,1
138,1
152,1
159,1
162,1
163,1
165,1
171,1
175,1
192,1
195,1
197,1
206,1
211,1
213,1
223,1
245,1
286,1
437,1
