size,frequency
1,1666
2,313
3,157
4,86
5,61
6,47
7,34
8,31
9,25
10,17
11,18
12,9
13,12
14,13
15,18
16,14
17,10
18,8
19,8
20,8
21,7
22,10
23,5
24,6
25,6
26,2
27,8
28,1
29,1
30,4
31,3
32,6
33,7
34,3
35,2
36,4
37,3
39,4
40,3
41,4
42,2
43,2
44,1
46,2
47,3
48,1
49,3
50,3
52,2
54,1
55,1
56,1
58,2
59,1
60,1
62,1
64,1
65,1
66,1
67,1
71,1
72,1
73,5
74,3
77,1
81,1
82,1
86,1
88,1
89,2
93,1
95,1
98,1
103,2
105,1
106,1
109,1
110,1
111,1
116,1
117,2
118,2
121,1
123,1
124,2
125,1
133,1
135,1
146,1
151,1
156,1
162,1
167,1
178,1
188,1
191,2
196,1
199,1
200,1
201,1
205,1
225,1
227,1
229,1
236,1
247,1
260,1
264,1
291,1
296,1
311,1
316,1
447,1
453,1
480,1
651,1
863,1
1096,1
1276,1
1500,254
