size,frequency
1,1877
2,236
3,138
4,87
5,55
6,42
7,40
8,18
9,27
10,16
11,20
12,15
13,12
14,14
15,8
16,6
17,11
18,8
19,4
20,7
21,8
22,12
23,4
24,2
25,3
26,2
27,2
28,1
29,3
30,3
31,2
32,5
33,3
34,2
35,2
36,3
37,1
40,3
41,1
42,1
43,3
44,2
45,2
46,4
47,1
48,1
49,2
50,1
51,1
52,2
53,1
54,3
55,1
56,4
57,3
58,7
60,1
61,1
62,1
69,1
70,5
71,1
73,1
76,4
77,3
80,1
81,1
82,3
83,1
87,1
90,1
95,1
97,1
99,1
102,1
103,1
106,2
108,1
110,2
111,1
114,1
123,1
130,2
132,1
135,2
143,1
146,1
150,1
153,1
154,1
156,1
157,1
172,2
180,1
188,1
197,1
199,1
207,1
211,1
218,1
245,1
249,1
273,1
275,1
303,1
318,1
325,1
335,2
336,1
339,1
342,1
355,1
361,1
392,1
410,1
427,1
488,1
579,1
592,1
604,1
783,1
1500,176
