country,month,index_param_comb,index_repetition,n_clusters,max_cluster_size,R,k,yearly_mutation_rate,mean_generation_interval,testing_proba,sequencing_proba
switzerland,10,04,1,5848,2500,0.9363460973623154,0.24081291602789906,14.011553485342569,5.2,0.822200307998412,0.25492631697814916
switzerland,10,05,1,5848,2500,0.8685079413290647,0.22376430799968428,13.487108745567223,5.2,0.7015854911293944,0.25492631697814916
switzerland,10,06,1,5848,2500,0.8911912577560945,0.22211288718663635,14.522144313100657,5.2,0.7330722769197097,0.25492631697814916
switzerland,10,07,1,5848,2500,0.8776814919375112,0.24990501487226038,14.40953145941183,5.2,0.9431640825324855,0.25492631697814916
switzerland,10,08,1,5848,2500,0.9209330796064309,0.18789770755878943,14.059487546921549,5.2,0.8074646390594313,0.25492631697814916
switzerland,10,09,1,5848,2500,0.9069674952404702,0.22510869970270223,13.265008302104201,5.2,0.7926499258863119,0.25492631697814916
switzerland,10,10,1,5848,2500,0.8800324112227039,0.20843906889492722,13.479803505922437,5.2,0.9930528161631108,0.25492631697814916
switzerland,10,11,1,5848,2500,0.9088055657382469,0.21949801650376072,13.301014818875084,5.2,0.8895118800379183,0.25492631697814916
switzerland,10,12,1,5848,2500,0.8611116421441779,0.1848010087421578,13.745042169270656,5.2,0.7535972570132103,0.25492631697814916
switzerland,10,13,1,5848,2500,0.9020301259234612,0.250167046166738,13.398386362954962,5.2,0.9502257556082353,0.25492631697814916
switzerland,10,14,1,5848,2500,0.8932178233023873,0.21086862672153353,14.241792858127422,5.2,0.7374712603846697,0.25492631697814916
switzerland,10,15,1,5848,2500,0.8789877334628259,0.2372932935865177,14.073133958879477,5.2,0.9327326769005155,0.25492631697814916
switzerland,10,16,1,5848,2500,0.8671387585453649,0.2004871561482825,13.893976755909316,5.2,0.9324333664471907,0.25492631697814916
switzerland,10,17,1,5848,2500,0.9210076651091387,0.22747707548174625,14.570002221715672,5.2,0.9222022774080626,0.25492631697814916
switzerland,10,18,1,5848,2500,0.867942362646433,0.22640948948557055,13.59929212136228,5.2,0.8901908384495397,0.25492631697814916
switzerland,10,19,1,5848,2500,0.9108831440630599,0.17047387711928155,14.031839177032717,5.2,0.8800295376505777,0.25492631697814916
switzerland,10,20,1,5848,2500,0.8869830145255914,0.2222092566531075,13.905592223727917,5.2,0.6196776765823585,0.25492631697814916
switzerland,10,21,1,5848,2500,0.9138715494059366,0.24490812975499576,14.288363109371986,5.2,0.908609205343619,0.25492631697814916
switzerland,10,22,1,5848,2500,0.8834412276702797,0.19391049968497376,13.616919228909392,5.2,0.8514416589261651,0.25492631697814916
switzerland,10,23,1,5848,2500,0.8607780540984131,0.2029632748569608,13.612598353770482,5.2,0.9773987115611372,0.25492631697814916
switzerland,10,24,1,5848,2500,0.8962448852849673,0.23542988887203106,14.573221139227904,5.2,0.9428363235528091,0.25492631697814916
switzerland,10,25,1,5848,2500,0.9013428662061013,0.19883489699284532,13.8955201753131,5.2,0.8249273969731874,0.25492631697814916
switzerland,10,26,1,5848,2500,0.9071740323521038,0.21366753414747566,13.705993950327498,5.2,0.6087293246142763,0.25492631697814916
switzerland,10,27,1,5848,2500,0.9031213321166794,0.22423077548900006,14.23936301527729,5.2,0.677845805645748,0.25492631697814916
switzerland,10,28,1,5848,2500,0.9045565671574104,0.2211151925587189,13.204510097362359,5.2,0.9132496453431035,0.25492631697814916
switzerland,10,29,1,5848,2500,0.9037807276006034,0.2318572024951084,14.963691520580928,5.2,0.9766826742264803,0.25492631697814916
switzerland,10,30,1,5848,2500,0.883605548757014,0.23816461940569952,13.762495937178276,5.2,0.8779132494809719,0.25492631697814916
switzerland,10,31,1,5848,2500,0.8807497762894166,0.1247559849098559,14.09646870081941,5.2,0.8626802720110929,0.25492631697814916
switzerland,10,32,1,5848,2500,0.9003314373145724,0.20118082977880908,13.44873716461953,5.2,0.6909160148485487,0.25492631697814916
switzerland,10,33,1,5848,2500,0.8599606086536505,0.19685318404738691,12.752325926035331,5.2,0.8575003271653295,0.25492631697814916
switzerland,10,34,1,5848,2500,0.8824482225995346,0.19612233378602092,14.530223742437594,5.2,0.7781899912338315,0.25492631697814916
switzerland,10,35,1,5848,2500,0.8684997553601453,0.22438707562679142,14.004672474304476,5.2,0.9621833183249547,0.25492631697814916
switzerland,10,36,1,5848,2500,0.8786265637667211,0.19994448283572222,14.148646326652017,5.2,0.7778980818063282,0.25492631697814916
switzerland,10,37,1,5848,2500,0.8701682668925447,0.20401263750717258,13.840940316377097,5.2,0.8873344486676522,0.25492631697814916
switzerland,10,38,1,5848,2500,0.889620882606769,0.21170055793467626,14.230894002987709,5.2,0.9470233481238809,0.25492631697814916
switzerland,10,39,1,5848,2500,0.9303187636636266,0.2295486456340934,13.511136901921457,5.2,0.661078212423062,0.25492631697814916
switzerland,10,40,1,5848,2500,0.8827449763344309,0.20896632319697625,14.20529378559241,5.2,0.9465284566855834,0.25492631697814916
switzerland,10,41,1,5848,2500,0.8884077597107511,0.2628401883049749,12.826024345467587,5.2,0.9215983417225264,0.25492631697814916
switzerland,10,42,1,5848,2500,0.8742145854387825,0.242081425576569,13.95150198387075,5.2,0.9483564253223269,0.25492631697814916
switzerland,10,43,1,5848,2500,0.8951293597599761,0.22800332927858177,13.945568655423779,5.2,0.9143133416942494,0.25492631697814916
switzerland,10,44,1,5848,2500,0.9041460552109377,0.23227753171082405,14.208108104689424,5.2,0.6547816414959238,0.25492631697814916
switzerland,10,45,1,5848,2500,0.897179448848356,0.21747276364930757,13.398583774196103,5.2,0.9621646328236251,0.25492631697814916
switzerland,10,46,1,5848,2500,0.9021514471366648,0.22024902464566598,14.340470392210417,5.2,0.8741505855035111,0.25492631697814916
switzerland,10,47,1,5848,2500,0.903044190317446,0.23292003748910026,13.009643167547969,5.2,0.7068064815511623,0.25492631697814916
switzerland,10,48,1,5848,2500,0.8489810373864926,0.21047652858351404,13.886001117161756,5.2,0.8632799344106088,0.25492631697814916
switzerland,10,49,1,5848,2500,0.908818924321501,0.20998935351112447,13.706376516494513,5.2,0.8094532504967177,0.25492631697814916
switzerland,10,50,1,5848,2500,0.8791070671315667,0.2018974479449043,13.289614898566029,5.2,0.8421237030108863,0.25492631697814916
switzerland,11,01,1,9437,2500,0.8879486867793304,0.11211482089946857,14.174188515418162,5.2,0.8819677928161587,0.097207187702966
switzerland,11,02,1,9437,2500,0.9068712057333502,0.09319467153987569,13.599669853802702,5.2,0.9998465336559027,0.097207187702966
switzerland,11,03,1,9437,2500,0.8896760730753951,0.1403618272653364,13.918760023303374,5.2,0.9899788560244266,0.097207187702966
switzerland,11,04,1,9437,2500,0.905187940281183,0.1193108571494046,14.494329385807042,5.2,0.958365109317836,0.097207187702966
switzerland,11,05,1,9437,2500,0.8979832099185707,0.10441229175959074,14.235881712071597,5.2,0.8416433420808759,0.097207187702966
switzerland,11,06,1,9437,2500,0.8881011721972677,0.12275129181699933,13.741517830448785,5.2,0.84684983772627,0.097207187702966
switzerland,11,07,1,9437,2500,0.900310544616771,0.11743585281609764,14.434180299951457,5.2,0.8435892815693969,0.097207187702966
switzerland,11,08,1,9437,2500,0.8783191065986353,0.11885871470984676,14.103970895590091,5.2,0.894806270109718,0.097207187702966
switzerland,11,09,1,9437,2500,0.875818057584613,0.1212818418971796,14.46084074175137,5.2,0.8840544919910033,0.097207187702966
switzerland,11,10,1,9437,2500,0.8902579758404454,0.12467303466294336,13.706663790879785,5.2,0.7746776761985236,0.097207187702966
switzerland,11,11,1,9437,2500,0.8946771074726709,0.11278842568614873,14.420540590495754,5.2,0.8135273442589894,0.097207187702966
switzerland,11,12,1,9437,2500,0.88442609751162,0.08933854992348568,14.720709597376382,5.2,0.9199703154374368,0.097207187702966
switzerland,11,13,1,9437,2500,0.8832616433786169,0.08991660055537744,14.20142473673153,5.2,0.9935092468975641,0.097207187702966
switzerland,11,14,1,9437,2500,0.8888439861346394,0.10917384995163246,13.457715019679545,5.2,0.7643827922648305,0.097207187702966
switzerland,11,15,1,9437,2500,0.8896069020584669,0.11464435776907,14.43516076576494,5.2,0.8765876943445428,0.097207187702966
switzerland,11,16,1,9437,2500,0.8873197873229486,0.11228357300897765,13.347107697705953,5.2,0.891372035133673,0.097207187702966
switzerland,11,17,1,9437,2500,0.9088924253730243,0.112198247072492,14.484417897128099,5.2,0.9549200253252197,0.097207187702966
switzerland,11,18,1,9437,2500,0.8829992500296558,0.11816974795268109,13.43863152765713,5.2,0.7805953705838734,0.097207187702966
switzerland,11,19,1,9437,2500,0.8848450303069086,0.11083511303859224,13.722663866191573,5.2,0.6363787936753615,0.097207187702966
switzerland,11,20,1,9437,2500,0.8777352029528994,0.10558083840158447,14.568238038993355,5.2,0.9310223414804445,0.097207187702966
switzerland,11,21,1,9437,2500,0.8825288258168384,0.12089213062152951,13.607488482058008,5.2,0.9895292976271644,0.097207187702966
switzerland,11,22,1,9437,2500,0.871585677882139,0.10594980150997897,14.340489683123534,5.2,0.8809078008760571,0.097207187702966
switzerland,11,23,1,9437,2500,0.8951523693193011,0.09945562446534625,13.54030879347634,5.2,0.9485988899327292,0.097207187702966
switzerland,11,24,1,9437,2500,0.9003258928758623,0.11093246898251524,13.397105537319916,5.2,0.9764087407710369,0.097207187702966
switzerland,11,25,1,9437,2500,0.8933539688990929,0.11651047355748527,13.961530524469904,5.2,0.9763220428788202,0.097207187702966
switzerland,11,26,1,9437,2500,0.8730057792055597,0.11442852758574568,13.77071102062939,5.2,0.8641989633120646,0.097207187702966
switzerland,11,27,1,9437,2500,0.8641771049826331,0.08328374085251948,13.479033519981112,5.2,0.991643614233826,0.097207187702966
switzerland,11,28,1,9437,2500,0.8922315772032791,0.12549385145799102,14.838658520582298,5.2,0.9610316401022513,0.097207187702966
switzerland,11,29,1,9437,2500,0.8987609406631611,0.13167252447404726,14.221298805053191,5.2,0.8620420243583712,0.097207187702966
switzerland,11,30,1,9437,2500,0.9022712323522082,0.11763517709559783,13.896839938505515,5.2,0.9710615667922706,0.097207187702966
switzerland,11,31,1,9437,2500,0.8957008553522136,0.11300212847048241,14.345032963757719,5.2,0.8297210194531465,0.097207187702966
switzerland,11,32,1,9437,2500,0.88259557241156394,0.10750378550738279,13.614491862483721,5.2,0.8213617054876979,0.097207187702966
switzerland,11,33,1,9437,2500,0.888164436222551,0.11697862544566676,14.173721684643848,5.2,0.9658120477916822,0.097207187702966
switzerland,11,34,1,9437,2500,0.8987146487339255,0.10392151801243706,13.234909513420462,5.2,0.9259485286776359,0.097207187702966
switzerland,11,35,1,9437,2500,0.8767410648057993,0.13720513178069174,14.620223863006665,5.2,0.9080980981645193,0.097207187702966
switzerland,11,36,1,9437,2500,0.8767670820391659,0.12102602378451796,14.297828221747713,5.2,0.9936769584659275,0.097207187702966
switzerland,11,37,1,9437,2500,0.8913528327300289,0.1002739444352776,13.900629709296771,5.2,0.9247291909351507,0.097207187702966
switzerland,11,38,1,9437,2500,0.8604187324010454,0.11433250279777847,13.898669934988956,5.2,0.7201222250103242,0.097207187702966
switzerland,11,39,1,9437,2500,0.8972086735093996,0.10938114780365249,14.344223521912314,5.2,0.9134036370318885,0.097207187702966
switzerland,11,40,1,9437,2500,0.9023359978644407,0.12409581385521609,13.535862501557018,5.2,0.8211264328994149,0.097207187702966
switzerland,11,41,1,9437,2500,0.8678319216525429,0.12808855090732454,14.281958909545434,5.2,0.9747774623102031,0.097207187702966
switzerland,11,42,1,9437,2500,0.9196288736630668,0.10748106370001008,14.202021071674745,5.2,0.9854647048143853,0.097207187702966
switzerland,11,43,1,9437,2500,0.8930462993787831,0.11437428845321625,14.318768527393987,5.2,0.975028220882973,0.097207187702966
switzerland,11,44,1,9437,2500,0.8938916928306402,0.10023250150427612,13.696319074793118,5.2,0.796659361314825,0.097207187702966
switzerland,11,45,1,9437,2500,0.8895720432199092,0.10149840137707478,13.466558995839044,5.2,0.7218306377815757,0.097207187702966
switzerland,11,46,1,9437,2500,0.8833486602214785,0.11196890044131301,14.354493426188371,5.2,0.7134720839687404,0.097207187702966
switzerland,11,47,1,9437,2500,0.8933984014555357,0.10951273778796636,13.558513445100264,5.2,0.8860458511711694,0.097207187702966
switzerland,11,48,1,9437,2500,0.8832347151863295,0.11530569336577505,13.441968296263841,5.2,0.708008763540415,0.097207187702966
switzerland,11,49,1,9437,2500,0.8947061646271197,0.11902022270585443,14.196519178510712,5.2,0.915114135688436,0.097207187702966
switzerland,11,50,1,9437,2500,0.9022104230527453,0.10268891960001852,14.844725794644376,5.2,0.9682085924009463,0.097207187702966
switzerland,12,01,1,7989,2500,0.8680340692413445,0.027347444576734402,13.149378245329904,5.2,0.9580747124657238,0.03298508889019048
switzerland,12,02,1,7989,2500,0.8610912060624304,0.02492895599868542,13.722954842593937,5.2,0.7743963628984988,0.03298508889019048
switzerland,12,03,1,7989,2500,0.8707879048120135,0.027386794357571,14.35220242804061,5.2,0.9965608364379626,0.03298508889019048
switzerland,12,04,1,7989,2500,0.8797473693934719,0.020296024651292297,14.075610956807889,5.2,0.861993568057894,0.03298508889019048
switzerland,12,05,1,7989,2500,0.861290236153379,0.02732513926357476,14.433273524724473,5.2,0.9689052948628606,0.03298508889019048
switzerland,12,06,1,7989,2500,0.8740664676594707,0.024025921148769117,14.357186535226978,5.2,0.6985662929382906,0.03298508889019048
switzerland,12,07,1,7989,2500,0.8885975096495071,0.026024565515454196,13.6672614140513,5.2,0.9751833533321504,0.03298508889019048
switzerland,12,08,1,7989,2500,0.8627356756915731,0.02516510612349605,13.150565942766166,5.2,0.8453221713905952,0.03298508889019048
switzerland,12,09,1,7989,2500,0.8773788743097369,0.026361718195712498,13.790221389914354,5.2,0.7014999809328835,0.03298508889019048
switzerland,12,10,1,7989,2500,0.8781007882189921,0.026854435386665744,13.803808546907918,5.2,0.8021363148163139,0.03298508889019048
switzerland,12,11,1,7989,2500,0.8768885814125706,0.024704100066579984,14.59278246633355,5.2,0.9764494051364989,0.03298508889019048
switzerland,12,12,1,7989,2500,0.859689336067325,0.02446876140316874,14.942688413704177,5.2,0.9436110807005239,0.03298508889019048
switzerland,12,13,1,7989,2500,0.8712331883200786,0.021231673394820717,13.779212510866499,5.2,0.9680693089949115,0.03298508889019048
switzerland,12,14,1,7989,2500,0.86900850698207,0.026508738147719844,14.104432479453468,5.2,0.9110385544937647,0.03298508889019048
switzerland,12,15,1,7989,2500,0.8720370733057736,0.024753233228939516,14.256927857919282,5.2,0.9042931572711228,0.03298508889019048
switzerland,12,16,1,7989,2500,0.8702324688550723,0.018981362079543606,13.852420349293805,5.2,0.9480998870716304,0.03298508889019048
switzerland,12,17,1,7989,2500,0.8792584392806515,0.022453307996650816,13.769939715811425,5.2,0.9084272236336992,0.03298508889019048
switzerland,12,18,1,7989,2500,0.8705916107131118,0.013817802589167186,14.963233605388753,5.2,0.8938732942145129,0.03298508889019048
switzerland,12,19,1,7989,2500,0.8810842074698674,0.032033180846483295,14.017506583046005,5.2,0.81129932753597,0.03298508889019048
switzerland,12,20,1,7989,2500,0.87613529176831,0.023059816425177095,13.732322454906619,5.2,0.9361897650330154,0.03298508889019048
switzerland,12,21,1,7989,2500,0.8968175800887466,0.022091694875849693,14.549120254203837,5.2,0.9000441290888259,0.03298508889019048
switzerland,12,22,1,7989,2500,0.8893913799236172,0.024219756910155064,14.678943419598957,5.2,0.9476049344521962,0.03298508889019048
switzerland,12,23,1,7989,2500,0.8683826084886213,0.02518779194719101,12.995476992857311,5.2,0.9866809389701069,0.03298508889019048
switzerland,12,24,1,7989,2500,0.8754314596468207,0.021115809599193458,13.638593261644782,5.2,0.961877622159579,0.03298508889019048
switzerland,12,25,1,7989,2500,0.8591503920223068,0.03016032874169606,14.305001427476638,5.2,0.9125065801297398,0.03298508889019048
switzerland,12,26,1,7989,2500,0.8697565747830693,0.025002000185502304,13.97311552363339,5.2,0.840311588145856,0.03298508889019048
switzerland,12,27,1,7989,2500,0.8828552165118008,0.019214661843538764,14.786790257356069,5.2,0.9417504337240927,0.03298508889019048
switzerland,12,28,1,7989,2500,0.8852368608424654,0.02664970754874825,14.065324577660151,5.2,0.7378858190132402,0.03298508889019048
switzerland,12,29,1,7989,2500,0.8590731622423879,0.03025416446352423,13.817080485394222,5.2,0.6504877127668822,0.03298508889019048
switzerland,12,30,1,7989,2500,0.8735696611820875,0.020732795368391357,13.987460918574644,5.2,0.7513541492284336,0.03298508889019048
switzerland,12,31,1,7989,2500,0.8765186162048005,0.024542604858063845,14.462763857456915,5.2,0.9028742495347778,0.03298508889019048
switzerland,12,32,1,7989,2500,0.8826709649470195,0.02294039810849722,14.744082186203881,5.2,0.9684655738045732,0.03298508889019048
switzerland,12,33,1,7989,2500,0.8900059798360572,0.027372200422362183,14.293711516092278,5.2,0.9174105848545,0.03298508889019048
switzerland,12,34,1,7989,2500,0.8863298710211519,0.026058660780691183,13.955653287480185,5.2,0.9832733704964495,0.03298508889019048
switzerland,12,35,1,7989,2500,0.8731571753178027,0.03185368955467151,14.698812385111017,5.2,0.9972055973660333,0.03298508889019048
switzerland,12,36,1,7989,2500,0.8737103087239106,0.02717946732230624,13.343840166731447,5.2,0.8602027410527294,0.03298508889019048
switzerland,12,37,1,7989,2500,0.8811863344783571,0.02363495075100485,13.956686566530124,5.2,0.9689046732474134,0.03298508889019048
switzerland,12,38,1,7989,2500,0.8837152507750982,0.02784861939056944,12.888605273944297,5.2,0.9416411426664328,0.03298508889019048
switzerland,12,39,1,7989,2500,0.8696325961638622,0.025444597109269704,13.664844538591028,5.2,0.9772233724977518,0.03298508889019048
switzerland,12,40,1,7989,2500,0.8666493783109274,0.02557731912378455,14.158626544791312,5.2,0.900937899366522,0.03298508889019048
switzerland,12,41,1,7989,2500,0.8817404941674092,0.023582559488765455,13.370185017414833,5.2,0.8361994389563366,0.03298508889019048
switzerland,12,42,1,7989,2500,0.8579649808482712,0.027911904534507752,13.229045111550434,5.2,0.8305972068923885,0.03298508889019048
switzerland,12,43,1,7989,2500,0.8551614279326988,0.028094163136310683,13.76968208555368,5.2,0.8238319648079602,0.03298508889019048
switzerland,12,44,1,7989,2500,0.8791438739082238,0.024885903579190516,14.462791102991185,5.2,0.7812724868829876,0.03298508889019048
switzerland,12,45,1,7989,2500,0.8943026977175519,0.023315365964518955,14.025945543341269,5.2,0.8354118842117317,0.03298508889019048
switzerland,12,46,1,7989,2500,0.8685305192752524,0.026841194087499423,13.348001361394958,5.2,0.8965636154992043,0.03298508889019048
switzerland,12,47,1,7989,2500,0.8843739220816967,0.02341048349441726,13.613562944873564,5.2,0.9741007298104123,0.03298508889019048
switzerland,12,48,1,7989,2500,0.8822021153367667,0.024785052667273877,14.564931225882189,5.2,0.9545263202293818,0.03298508889019048
switzerland,12,49,1,7989,2500,0.8690355619630225,0.02356079109220726,13.524620067894356,5.2,0.9945458454869436,0.03298508889019048
switzerland,12,50,1,7989,2500,0.8709075094043404,0.024686523459885437,12.757811044882217,5.2,0.9854202944443081,0.03298508889019048
denmark,01,01,1,5273,2500,1.0749693245321397,0.3511560065191223,14.309920172117968,5.2,0.9780695084443906,0.4610059559075743
denmark,01,02,1,5273,2500,1.073854377162628,0.4596006335628019,14.401939233438053,5.2,0.8075312936938147,0.4610059559075743
denmark,01,03,1,5273,2500,1.067274260539403,0.45074133473608086,14.934440712860324,5.2,0.3564751670417532,0.4610059559075743
denmark,01,04,1,5273,2500,1.0861037660908013,0.3342689566073658,14.201163425626081,5.2,0.8589466028308722,0.4610059559075743
denmark,01,05,1,5273,2500,1.0738838259712478,0.3627046256825585,14.143051273111155,5.2,0.935414160933672,0.4610059559075743
denmark,01,06,1,5273,2500,1.0865825539417318,0.4127502848047717,13.88521724583426,5.2,0.5420427980240834,0.4610059559075743
denmark,01,07,1,5273,2500,1.0660141617019607,0.4592610376702411,14.085550589441311,5.2,0.737955106273977,0.4610059559075743
denmark,01,08,1,5273,2500,1.0950905699228324,0.4376978101943914,13.812200706778881,5.2,0.34534434539553327,0.4610059559075743
denmark,01,09,1,5273,2500,1.0732121540057091,0.4323002963478287,13.56365817076354,5.2,0.9995869200240226,0.4610059559075743
denmark,01,10,1,5273,2500,1.0712864056461306,0.261325505885756,14.771386723650226,5.2,0.9435370215634488,0.4610059559075743
denmark,01,11,1,5273,2500,1.1164898813189383,0.40976230985828754,13.913375160226144,5.2,0.9128258894317502,0.4610059559075743
denmark,01,12,1,5273,2500,1.0896855357593136,0.3350740814739645,13.70703811751517,5.2,0.8542308903038945,0.4610059559075743
denmark,01,13,1,5273,2500,1.0476798076682545,0.44049155475803337,13.693983197426128,5.2,0.7086344514173948,0.4610059559075743
denmark,01,14,1,5273,2500,1.0824430346400853,0.4366944351602325,13.919440241687553,5.2,0.7484592440954903,0.4610059559075743
denmark,01,15,1,5273,2500,1.076600022745469,0.4378256208466534,13.516346560120141,5.2,0.6986870163468175,0.4610059559075743
denmark,01,16,1,5273,2500,1.0834933162947895,0.4840572934717376,13.544305508931732,5.2,0.930359530855379,0.4610059559075743
denmark,01,17,1,5273,2500,1.0722652551484424,0.3971848644111025,13.70626510254741,5.2,0.8591578979922556,0.4610059559075743
denmark,01,18,1,5273,2500,1.048221523137927,0.4663493226228223,13.196623221976344,5.2,0.5094518591434879,0.4610059559075743
denmark,01,19,1,5273,2500,1.0464401322488275,0.36323857183974795,14.326528538318483,5.2,0.9208529717329499,0.4610059559075743
denmark,01,20,1,5273,2500,1.0979438026140147,0.4418406508856523,14.794308286618016,5.2,0.9226815789870153,0.4610059559075743
denmark,01,21,1,5273,2500,1.0964253856657589,0.4030721981362754,14.062720639321167,5.2,0.722144103173194,0.4610059559075743
denmark,01,22,1,5273,2500,1.07002861622392,0.3683218747925155,13.582939404631938,5.2,0.8061432485030894,0.4610059559075743
denmark,01,23,1,5273,2500,1.053590020980494,0.47287551154275154,14.411449381738391,5.2,0.8173131798083632,0.4610059559075743
denmark,01,24,1,5273,2500,1.051738341241602,0.45635503692740725,13.267470498961927,5.2,0.9554358501656627,0.4610059559075743
denmark,01,25,1,5273,2500,1.0597766148837646,0.3962758184223425,15.022034027812573,5.2,0.9005894220332937,0.4610059559075743
denmark,01,26,1,5273,2500,1.1069081631491768,0.38707968869613524,13.862683449960967,5.2,0.7740542266839526,0.4610059559075743
denmark,01,27,1,5273,2500,1.0467551843384701,0.39034459371284175,14.426481492420926,5.2,0.7914277110210458,0.4610059559075743
denmark,01,28,1,5273,2500,1.0743853275908786,0.49637921451449335,13.85163164005489,5.2,0.6809110425654366,0.4610059559075743
denmark,01,29,1,5273,2500,1.0683691657798076,0.41615463650261947,13.463202146030847,5.2,0.9843050496600979,0.4610059559075743
denmark,01,30,1,5273,2500,1.0627689890601504,0.468074660670997,13.939666425741,5.2,0.9201208946767566,0.4610059559075743
denmark,01,31,1,5273,2500,1.0599542384898455,0.47197249361734345,14.834392070482863,5.2,0.8455501486184501,0.4610059559075743
denmark,01,32,1,5273,2500,1.117119639867177,0.41826882989907593,14.852593607538825,5.2,0.9148334384397974,0.4610059559075743
denmark,01,33,1,5273,2500,1.0510608131292687,0.36970114991769343,14.228453211337182,5.2,0.6329272864926151,0.4610059559075743
denmark,01,34,1,5273,2500,1.1070407274489757,0.3787539449869235,14.390183900491277,5.2,0.8797959353001327,0.4610059559075743
denmark,01,35,1,5273,2500,1.0606089827260892,0.4039982016726522,14.259028332863794,5.2,0.49812985009052496,0.4610059559075743
denmark,01,36,1,5273,2500,1.0712348664488562,0.4358693409411125,13.791818542520648,5.2,0.954494159949028,0.4610059559075743
denmark,01,37,1,5273,2500,1.1102284094843584,0.3709870016923359,13.560474032913104,5.2,0.9573617839087715,0.4610059559075743
denmark,01,38,1,5273,2500,1.1015048563221763,0.3936754969806133,15.189916790600584,5.2,0.8163475699216924,0.4610059559075743
denmark,01,39,1,5273,2500,1.0850133926993124,0.48595388961363284,13.938222117682765,5.2,0.9314679446966172,0.4610059559075743
denmark,01,40,1,5273,2500,1.050139301131992,0.39201580362286426,14.913989641564216,5.2,0.8852312870540773,0.4610059559075743
denmark,01,41,1,5273,2500,1.0692744891757984,0.40316343684602124,14.508578286971561,5.2,0.8210317498230938,0.4610059559075743
denmark,01,42,1,5273,2500,1.074694388511277,0.3692980665514822,13.96599840715545,5.2,0.9740084011312286,0.4610059559075743
denmark,01,43,1,5273,2500,1.0650678446153736,0.3927506488571279,14.769521824655344,5.2,0.9900606482031793,0.4610059559075743
denmark,01,44,1,5273,2500,1.0760720633579317,0.416124324255399,14.422278512857831,5.2,0.8187510393473563,0.4610059559075743
denmark,01,45,1,5273,2500,1.0774859459507626,0.4369370320169852,13.92605453651719,5.2,0.9377530762826426,0.4610059559075743
denmark,01,46,1,5273,2500,1.0749353006687916,0.4702124718049597,13.633522598600932,5.2,0.7247887923094378,0.4610059559075743
denmark,01,47,1,5273,2500,1.1054788885627898,0.42239857490202537,14.210823037816589,5.2,0.9273857457620568,0.4610059559075743
denmark,01,48,1,5273,2500,1.1096302818992703,0.3238199880124335,13.520116992415344,5.2,0.6391770786714828,0.4610059559075743
denmark,01,49,1,5273,2500,1.0810849272556255,0.3486854196206662,13.564342507003085,5.2,0.7537811145108275,0.4610059559075743
denmark,01,50,1,5273,2500,1.0763271252707025,0.4458593601986148,13.908549499168386,5.2,0.9999395449913921,0.4610059559075743
denmark,02,01,1,2787,2500,1.1151596903898335,0.43494213904587076,14.22309210436322,5.2,0.1421428093665477,0.7206751711263223
denmark,02,02,1,2787,2500,1.1244659324792066,0.5410155515270855,13.243298759197156,5.2,0.5131830352587317,0.7206751711263223
denmark,02,03,1,2787,2500,1.1225572887503363,0.5496537084543524,13.339841312650883,5.2,0.904978436511641,0.7206751711263223
denmark,02,04,1,2787,2500,1.106106376878645,0.6059352203998822,12.901571875969358,5.2,0.8295665181508421,0.7206751711263223
denmark,02,05,1,2787,2500,1.1218877196110515,0.5657918335079958,14.892989482350474,5.2,0.39692659380742096,0.7206751711263223
denmark,02,06,1,2787,2500,1.1615898119652712,0.5681048144134047,16.150188364588818,5.2,0.6973023250438001,0.7206751711263223
denmark,02,07,1,2787,2500,1.1287295201788012,0.5466062896408058,14.0904710161249,5.2,0.8725406022950255,0.7206751711263223
denmark,02,08,1,2787,2500,1.1410147077043429,0.6350978878655986,14.202540609891487,5.2,0.7498730283148103,0.7206751711263223
denmark,02,09,1,2787,2500,1.107366661795763,0.5654841807654458,14.04102393756213,5.2,0.2385282256376008,0.7206751711263223
denmark,02,10,1,2787,2500,1.1488295399079034,0.35020902042013163,14.663432813578671,5.2,0.7778247339192103,0.7206751711263223
denmark,02,11,1,2787,2500,1.114797986156728,0.5097155022081824,14.241244221997396,5.2,0.7894960037400356,0.7206751711263223
denmark,02,12,1,2787,2500,1.0886893118840595,0.5416763092797067,13.966481167608801,5.2,0.6435943058556066,0.7206751711263223
denmark,02,13,1,2787,2500,1.1073186836851288,0.6311123688933274,13.92917467910525,5.2,0.9868328201298373,0.7206751711263223
denmark,02,14,1,2787,2500,1.1279549957274884,0.4731688650884834,14.22019930633115,5.2,0.8848810287012504,0.7206751711263223
denmark,02,15,1,2787,2500,1.1458248122306014,0.5693805088509406,13.96790522634449,5.2,0.618194356475791,0.7206751711263223
denmark,02,16,1,2787,2500,1.114464930505013,0.4802404985662053,13.994501505671906,5.2,0.3328627053504289,0.7206751711263223
denmark,02,17,1,2787,2500,1.123400463704481,0.6412740753264314,14.185087124198997,5.2,0.9173171286558103,0.7206751711263223
denmark,02,18,1,2787,2500,1.1341177917829535,0.5903766092241663,13.569858481119827,5.2,0.5654708733765054,0.7206751711263223
denmark,02,19,1,2787,2500,1.140051459810526,0.5201792658781577,13.923898770052023,5.2,0.7584597459547369,0.7206751711263223
denmark,02,20,1,2787,2500,1.1472137243176712,0.3773309084126561,14.156572865649643,5.2,0.14756549060345883,0.7206751711263223
