date,x,country,estimate_type,value,boundary_low,boundary_high
2021-02-04,1.120879120879121,Switzerland,Cori_slidingWindow,0.857697318555764,0.7820868752055318,0.9333077619059964
2021-02-05,1.153846153846154,Switzerland,Cori_slidingWindow,0.8683053463522022,0.7930880915136036,0.9435226011908008
2021-02-06,1.1868131868131868,Switzerland,Cori_slidingWindow,0.8791619784413495,0.8055423787738765,0.9527815781088224
2021-02-07,1.2197802197802199,Switzerland,Cori_slidingWindow,0.8931219638118844,0.8197832872567629,0.966460640367006
2021-02-08,1.2527472527472527,Switzerland,Cori_slidingWindow,0.9133778862249248,0.8367712045601162,0.9899845678897335
2021-02-09,1.2857142857142858,Switzerland,Cori_slidingWindow,0.9392023523117864,0.8566319457604826,1.02177275886309
2021-02-10,1.3186813186813187,Switzerland,Cori_slidingWindow,0.9666554740868428,0.8790640286306,1.054246919543086
2021-02-11,1.3516483516483517,Switzerland,Cori_slidingWindow,0.9903638820256828,0.9017075406230988,1.079020223428267
2021-02-12,1.3846153846153846,Switzerland,Cori_slidingWindow,1.007160972722602,0.9224525673609302,1.091869378084274
2021-02-13,1.4175824175824177,Switzerland,Cori_slidingWindow,1.0165779404411568,0.9396307605945,1.0935251202878136
2021-02-14,1.4505494505494505,Switzerland,Cori_slidingWindow,1.0220712381249677,0.9517081197154432,1.0924343565344918
2021-02-15,1.4835164835164836,Switzerland,Cori_slidingWindow,1.0276800894283118,0.9584480373240456,1.0969121415325778
2021-02-16,1.5164835164835164,Switzerland,Cori_slidingWindow,1.0348216882937795,0.9610921562216848,1.1085512203658747
2021-02-17,1.5494505494505495,Switzerland,Cori_slidingWindow,1.0416885487503948,0.9615674720522625,1.1218096254485277
2021-02-18,1.5824175824175826,Switzerland,Cori_slidingWindow,1.0451951678115396,0.9597559308344557,1.1306344047886236
2021-02-19,1.6153846153846154,Switzerland,Cori_slidingWindow,1.0444026628331118,0.9565568033929488,1.1322485222732748
2021-02-20,1.6483516483516485,Switzerland,Cori_slidingWindow,1.0415381563493384,0.9541305382150462,1.1289457744836306
2021-02-21,1.6813186813186813,Switzerland,Cori_slidingWindow,1.0410604202986475,0.9558471931251372,1.126273647472158
2021-02-22,1.7142857142857144,Switzerland,Cori_slidingWindow,1.0463901707172665,0.963993609395395,1.1287867320391376
2021-02-23,1.7472527472527473,Switzerland,Cori_slidingWindow,1.057476460924688,0.9769886240925556,1.1379642977568207
2021-02-24,1.7802197802197803,Switzerland,Cori_slidingWindow,1.069982921256755,0.9898324726028456,1.150133369910665
2021-02-25,1.8131868131868132,Switzerland,Cori_slidingWindow,1.0790946286623682,0.9980983643117406,1.1600908930129958
2021-02-26,1.8461538461538463,Switzerland,Cori_slidingWindow,1.083480101133203,1.001552331323109,1.165407870943297
2021-02-27,1.879120879120879,Switzerland,Cori_slidingWindow,1.0859168959920606,1.0031326497754247,1.1687011422086966
2021-02-28,1.9120879120879122,Switzerland,Cori_slidingWindow,1.0904486785845648,1.0043024873968431,1.1765948697722866
2021-03-01,1.945054945054945,Switzerland,Cori_slidingWindow,1.0991970243772575,1.0055929366313716,1.192801112123144
2021-03-02,1.978021978021978,Switzerland,Cori_slidingWindow,1.1115315632341576,1.0086651393836747,1.2143979870846404
2021-03-03,2.010989010989011,Switzerland,Cori_slidingWindow,1.124153176684504,1.0131694406694234,1.2351369126995844
2021-03-04,2.043956043956044,Switzerland,Cori_slidingWindow,1.131810566619331,1.0167389892394578,1.2468821439992042
2021-03-05,2.076923076923077,Switzerland,Cori_slidingWindow,1.132018066122403,1.0203669596925105,1.2436691725522957
2021-03-06,2.10989010989011,Switzerland,Cori_slidingWindow,1.1271000341205746,1.025113663324808,1.2290864049163412
2021-03-07,2.142857142857143,Switzerland,Cori_slidingWindow,1.1241143456727298,1.0317380473292963,1.2164906440161634
2021-03-08,2.175824175824176,Switzerland,Cori_slidingWindow,1.1275876462234669,1.040825215476541,1.2143500769703928
2021-03-09,2.208791208791209,Switzerland,Cori_slidingWindow,1.1362699216924872,1.0509685555600612,1.2215712878249132
2021-03-10,2.241758241758242,Switzerland,Cori_slidingWindow,1.144811660831644,1.0587217344282431,1.2309015872350446
2021-03-11,2.2747252747252746,Switzerland,Cori_slidingWindow,1.1482441771031615,1.0599712419471392,1.2365171122591845
2021-03-12,2.307692307692308,Switzerland,Cori_slidingWindow,1.1439030699008517,1.0523192373216217,1.2354869024800816
2021-03-13,2.340659340659341,Switzerland,Cori_slidingWindow,1.1333489907107666,1.0370149253659482,1.229683056055585
2021-03-14,2.3736263736263736,Switzerland,Cori_slidingWindow,1.1206571927844764,1.0179973032063157,1.2233170823626371
2021-03-15,2.4065934065934065,Switzerland,Cori_slidingWindow,1.10893594276355,0.999154824307648,1.2187170612194522
2021-03-16,2.4395604395604398,Switzerland,Cori_slidingWindow,1.0982273799301885,0.9822318164563548,1.2142229434040217
2021-03-17,2.4725274725274726,Switzerland,Cori_slidingWindow,1.0846436535556565,0.9669882311378268,1.2022990759734855
2021-03-18,2.5054945054945055,Switzerland,Cori_slidingWindow,1.0645017025296273,0.9511569218398012,1.1778464832194535
2021-03-19,2.5384615384615383,Switzerland,Cori_slidingWindow,1.0379799962405352,0.9345683527943344,1.1413916396867358
2021-03-20,2.5714285714285716,Switzerland,Cori_slidingWindow,1.0099506506093865,0.9198893308639182,1.1000119703548548
2021-03-21,2.6043956043956045,Switzerland,Cori_slidingWindow,0.9861846312944448,0.9083696146924848,1.0639996478964044
2021-03-22,2.6373626373626373,Switzerland,Cori_slidingWindow,0.9726131042609888,0.9003187114371092,1.0449074970848686
2021-03-23,2.6703296703296706,Switzerland,Cori_slidingWindow,0.9734130366743968,0.8988520957113058,1.047973977637488
2021-03-24,2.7032967032967035,Switzerland,Cori_slidingWindow,0.9880950067588936,0.9075087716460716,1.0686812418717155
2021-03-25,2.7362637362637363,Switzerland,Cori_slidingWindow,1.0081604702587432,0.9208800938422936,1.0954408466751928
2021-03-26,2.769230769230769,Switzerland,Cori_slidingWindow,1.0255705408310618,0.9330084059912196,1.118132675670904
2021-03-27,2.8021978021978025,Switzerland,Cori_slidingWindow,1.0412252999401,0.9457153595276312,1.1367352403525686
2021-03-28,2.8351648351648353,Switzerland,Cori_slidingWindow,1.05749641887681,0.960184245138274,1.1548085926153455
