size,frequency
1,2544
2,518
3,280
4,192
5,105
6,76
7,77
8,64
9,47
10,33
11,27
12,33
13,24
14,17
15,13
16,23
17,23
18,16
19,16
20,9
21,15
22,8
23,8
24,11
25,9
26,12
27,9
28,15
29,8
30,9
31,8
32,3
33,8
34,10
35,8
36,8
37,4
38,5
39,5
40,9
41,5
42,1
43,5
44,7
45,2
46,4
47,2
48,2
49,3
50,2
51,2
53,1
54,2
55,1
56,1
57,3
58,4
59,5
61,2
62,1
63,2
64,7
65,2
66,1
67,3
68,3
69,3
71,2
72,4
74,1
75,1
76,4
78,4
79,2
80,3
82,2
83,1
84,1
88,1
89,1
91,1
93,1
94,1
95,4
97,1
98,1
99,2
100,2
103,3
106,2
107,2
111,1
112,1
113,1
114,2
118,1
120,1
121,1
122,1
123,1
124,2
125,1
127,1
131,1
135,1
137,2
152,2
155,1
160,1
164,1
169,1
179,1
183,1
184,1
186,1
191,1
209,1
222,1
224,1
226,1
234,1
256,1
271,1
272,1
284,1
285,1
302,1
307,2
309,1
312,1
322,1
379,1
454,1
577,1
596,1
627,1
686,1
954,1
2500,1
