size,frequency
1,12900
2,1914
3,883
4,552
5,396
6,313
7,205
8,159
9,137
10,109
11,92
12,70
13,80
14,63
15,55
16,46
17,60
18,48
19,47
20,27
21,41
22,23
23,44
24,28
25,22
26,38
27,28
28,20
29,28
30,13
31,12
32,13
33,18
34,19
35,16
36,9
37,11
38,9
39,8
40,11
41,12
42,6
43,6
44,7
45,13
46,7
47,5
48,5
49,9
50,9
51,3
52,6
53,8
54,8
55,1
56,5
57,8
58,8
59,4
60,3
61,3
62,2
63,6
64,2
65,3
66,3
67,6
68,2
69,5
70,4
71,3
72,7
73,3
74,3
75,1
76,4
77,1
78,2
79,3
80,1
81,3
82,3
83,3
84,1
85,4
86,2
87,4
89,2
90,2
92,3
93,1
94,2
96,5
97,1
98,2
99,4
100,4
101,1
102,1
103,1
104,5
105,1
106,2
107,2
108,1
110,3
111,1
113,2
116,1
117,1
118,2
119,2
120,1
122,2
125,1
127,1
129,1
134,2
137,1
138,1
139,1
140,1
143,1
147,2
149,1
150,2
155,1
156,1
161,2
162,1
171,1
172,1
182,1
195,1
205,1
220,1
233,1
254,2
261,2
279,1
283,1
