size,frequency
1,2498
2,555
3,252
4,148
5,97
6,77
7,58
8,48
9,46
10,31
11,24
12,17
13,16
14,23
15,22
16,12
17,15
18,13
19,9
20,12
21,12
22,3
23,10
24,8
25,6
26,5
27,9
28,9
29,4
30,6
31,7
32,7
33,9
34,6
35,4
36,1
37,3
38,4
40,5
41,3
42,2
43,2
44,1
45,4
46,3
47,2
48,1
49,3
50,1
51,3
52,3
53,2
54,3
55,1
56,1
59,1
60,1
61,2
62,3
63,2
64,3
65,3
67,2
68,3
69,1
70,2
71,2
73,1
74,1
75,3
76,2
77,1
78,1
79,1
80,2
81,1
87,1
88,2
92,1
93,1
98,1
100,1
101,1
103,1
106,1
109,1
111,1
113,2
115,1
116,1
127,1
128,1
132,1
147,2
157,1
162,1
166,1
167,1
176,1
186,1
187,1
192,1
196,1
209,1
285,1
