size,frequency
1,5069
2,929
3,441
4,260
5,177
6,137
7,109
8,101
9,75
10,58
11,54
12,53
13,36
14,42
15,28
16,29
17,17
18,25
19,20
20,19
21,14
22,13
23,13
24,15
25,20
26,19
27,14
28,16
29,7
30,12
31,11
32,16
33,4
34,9
35,9
36,12
37,13
38,3
39,4
40,8
41,6
42,7
43,5
44,3
45,5
46,7
47,7
48,7
49,6
50,4
51,3
52,5
53,3
54,3
55,5
56,1
57,5
58,7
59,2
60,5
61,1
62,6
63,3
64,2
65,3
66,7
67,1
68,2
69,3
70,4
71,4
72,3
73,1
74,5
75,2
76,2
78,3
79,6
80,3
81,1
82,2
83,3
84,2
85,2
86,1
87,1
88,1
89,1
90,2
91,4
93,1
95,1
96,1
99,1
100,1
101,2
102,1
103,1
104,1
107,2
108,2
109,2
110,1
111,1
112,2
113,1
114,1
115,2
117,1
120,1
121,1
122,1
123,3
128,2
129,1
130,2
132,1
146,1
152,1
153,2
154,1
155,1
161,1
165,2
166,2
168,2
169,1
170,1
173,2
175,1
176,1
178,2
184,1
187,1
192,1
201,1
206,1
208,1
210,1
226,1
241,1
271,1
299,1
348,1
574,1
703,1
