size,frequency
1,5179
2,708
3,349
4,219
5,161
6,94
7,84
8,76
9,53
10,43
11,37
12,32
13,28
14,27
15,18
16,21
17,16
18,16
19,27
20,15
21,20
22,12
23,10
24,17
25,13
26,11
27,11
28,6
29,6
30,6
31,10
32,3
33,2
34,7
35,4
36,3
37,5
38,2
39,6
40,1
41,2
42,5
43,5
45,3
46,4
48,1
49,2
50,1
51,1
52,3
53,5
54,3
55,3
56,2
58,2
60,2
61,3
62,2
63,1
68,1
69,2
70,2
71,2
72,2
73,2
77,1
79,1
80,1
81,1
82,1
83,1
85,1
87,2
88,1
89,1
90,1
91,1
96,2
98,2
99,3
102,1
104,2
106,2
122,1
124,1
126,1
131,1
134,1
143,1
148,1
151,1
163,1
166,1
176,1
188,1
201,1
235,1
247,1
