size,frequency
1,1105
2,234
3,104
4,66
5,41
6,36
7,31
8,25
9,13
10,16
11,9
12,6
13,13
14,12
15,8
16,9
17,5
18,11
19,5
20,3
21,5
22,8
23,7
24,3
25,4
26,4
27,2
28,3
29,1
30,1
31,3
32,4
33,1
35,1
36,1
37,3
39,3
40,2
42,1
43,2
44,1
46,4
49,2
51,2
52,1
53,1
55,1
56,2
57,1
58,1
60,1
61,1
62,1
64,1
65,1
67,1
68,1
69,2
70,2
73,1
77,2
79,1
83,2
84,1
85,1
89,1
90,1
92,1
94,1
99,1
102,1
108,1
115,1
118,1
119,1
126,1
127,1
130,1
131,2
134,1
135,1
138,1
145,1
151,1
166,1
174,1
185,1
206,1
209,1
213,1
215,1
216,2
222,1
233,1
406,1
489,1
741,1
841,1
