size,frequency
1,11598
2,1611
3,806
4,501
5,352
6,265
7,211
8,153
9,146
10,105
11,95
12,73
13,67
14,64
15,57
16,63
17,47
18,42
19,39
20,37
21,27
22,31
23,27
24,19
25,28
26,19
27,15
28,19
29,13
30,13
31,13
32,18
33,13
34,10
35,7
36,9
37,12
38,8
39,10
40,11
41,8
42,13
43,10
44,13
45,7
46,7
47,4
48,7
49,5
50,7
51,1
52,5
53,6
54,6
55,2
56,7
57,4
58,5
59,1
60,5
61,3
62,3
63,6
64,1
65,5
66,6
67,4
68,1
69,6
70,2
71,4
72,2
74,2
75,1
76,1
77,3
78,1
79,2
80,3
81,3
82,2
83,1
84,1
85,3
86,2
87,2
88,1
90,2
91,3
92,4
94,1
96,3
97,1
100,2
101,3
103,2
105,1
106,1
108,1
109,1
110,2
111,1
112,1
114,1
116,1
117,1
119,1
120,1
121,1
122,1
126,2
133,1
138,1
141,1
142,1
143,1
148,1
156,1
158,1
159,1
166,1
167,2
184,1
188,1
191,1
201,1
204,1
211,1
230,1
241,1
262,1
291,1
