size,frequency
1,11512
2,1669
3,749
4,497
5,329
6,277
7,192
8,159
9,146
10,113
11,105
12,74
13,75
14,67
15,58
16,57
17,56
18,42
19,37
20,36
21,37
22,22
23,31
24,24
25,24
26,20
27,19
28,19
29,16
30,19
31,22
32,12
33,12
34,22
35,11
36,11
37,7
38,11
39,10
40,13
41,11
42,11
43,3
44,10
45,4
46,7
47,13
48,4
49,7
50,9
51,2
52,8
53,4
54,4
55,6
56,5
57,3
58,4
59,3
60,5
61,5
62,4
63,3
64,5
65,3
66,6
67,4
68,2
69,1
70,2
71,2
72,3
73,5
74,3
75,1
76,3
77,2
78,5
79,2
80,2
82,1
83,2
84,2
85,4
87,1
88,2
89,4
90,3
91,2
93,1
94,2
96,1
98,2
99,1
100,1
101,2
102,2
103,1
104,1
105,2
108,3
109,2
111,3
113,1
114,1
115,2
116,1
117,1
118,1
120,1
121,3
122,1
123,1
124,1
126,1
128,1
130,1
131,1
134,1
135,1
136,1
138,1
141,2
142,2
143,1
146,2
151,2
152,1
153,2
159,1
164,1
168,2
170,2
174,1
177,1
182,1
184,1
187,1
190,1
192,1
193,2
195,1
197,1
198,1
203,1
204,1
207,2
208,1
210,1
211,1
222,1
234,1
254,1
258,1
291,1
308,1
