size,frequency
1,3819
2,622
3,293
4,187
5,126
6,107
7,74
8,70
9,45
10,40
11,36
12,28
13,28
14,31
15,24
16,12
17,10
18,14
19,17
20,13
21,12
22,12
23,16
24,12
25,11
26,13
27,7
28,6
29,11
30,9
31,10
32,5
33,4
34,4
35,3
36,5
37,2
38,9
39,4
40,3
41,3
42,2
43,6
44,9
45,6
46,5
47,2
48,9
49,4
50,4
51,5
52,5
53,1
54,4
55,4
56,2
57,3
58,6
60,2
61,5
62,5
63,4
64,5
65,3
66,3
67,4
68,2
69,2
70,2
71,4
72,3
73,3
74,1
75,2
78,2
79,1
83,1
84,1
85,3
87,1
89,2
90,3
91,6
92,2
93,1
94,2
95,2
97,2
99,2
101,1
103,2
104,1
106,2
110,1
111,2
113,2
117,1
118,1
120,1
121,1
123,1
125,1
126,1
127,1
130,1
132,3
133,1
134,1
135,1
136,1
138,1
139,1
143,1
145,2
146,2
149,2
150,1
154,1
155,1
156,1
160,1
162,2
167,1
168,1
171,1
172,3
173,1
177,1
180,1
182,1
184,1
186,1
190,1
191,1
192,1
194,2
197,1
200,1
203,1
205,2
206,1
208,1
212,2
214,3
218,1
221,1
223,1
228,1
229,1
230,1
231,2
232,1
234,1
244,1
247,1
248,1
253,2
257,2
259,1
264,1
268,1
273,1
276,1
277,1
283,1
285,1
290,1
297,1
298,2
303,1
304,1
308,1
314,1
320,1
322,1
336,1
338,1
353,1
364,1
365,1
366,1
370,1
379,1
383,1
389,1
390,2
394,1
417,1
421,1
426,1
429,1
446,1
456,1
470,1
493,1
495,1
517,1
534,1
546,1
591,1
595,1
596,1
610,1
622,1
677,1
705,1
736,1
767,1
824,1
829,1
880,1
888,1
906,1
966,1
993,1
1005,1
1080,1
1084,1
1121,1
1129,1
1187,1
1260,1
1301,1
1423,1
1512,1
1692,1
1769,1
1857,1
2013,1
