size,frequency
1,5085
2,766
3,329
4,238
5,150
6,99
7,90
8,68
9,42
10,57
11,41
12,29
13,33
14,25
15,26
16,20
17,23
18,10
19,18
20,16
21,10
22,21
23,12
24,14
25,15
26,12
27,10
28,10
29,11
30,12
31,4
32,8
33,1
34,7
35,3
36,3
37,3
39,6
40,6
41,4
42,3
43,4
44,1
45,1
46,3
47,5
48,4
50,1
51,2
52,2
53,3
54,3
55,2
56,3
57,3
58,4
59,3
60,1
61,1
62,2
63,1
64,2
66,2
67,1
68,1
69,2
70,2
71,3
73,4
74,3
75,3
76,2
77,2
79,1
82,1
83,2
84,2
86,2
88,1
89,1
92,1
94,1
99,1
101,1
102,1
104,1
105,2
106,1
109,1
110,1
111,1
112,1
116,1
117,1
124,1
126,1
140,1
142,1
144,1
152,1
154,1
173,1
175,1
176,1
190,1
191,1
195,1
196,1
197,1
269,1
327,1
335,1
