size,frequency
1,3254
2,611
3,268
4,181
5,115
6,84
7,61
8,67
9,43
10,28
11,27
12,20
13,29
14,21
15,19
16,23
17,13
18,12
19,11
20,11
21,8
22,13
23,10
24,5
25,11
26,8
27,8
28,6
29,7
30,4
31,4
32,3
33,2
34,3
35,2
36,3
37,4
38,6
39,3
40,4
41,4
42,3
43,3
44,1
45,6
46,3
47,3
48,2
49,3
52,1
53,1
54,3
56,2
57,1
58,2
59,2
60,3
61,1
62,1
63,1
64,2
65,2
71,1
72,3
73,3
75,1
76,1
77,3
80,2
81,1
82,1
84,1
88,1
90,1
91,1
92,1
96,2
97,1
103,1
108,1
109,1
114,1
116,1
117,1
122,1
132,1
139,1
144,1
145,1
147,1
162,1
171,1
188,1
288,1
