size,frequency
1,3800
2,637
3,318
4,218
5,125
6,93
7,68
8,60
9,44
10,42
11,37
12,29
13,28
14,30
15,23
16,25
17,22
18,15
19,22
20,18
21,16
22,12
23,6
24,16
25,10
26,8
27,10
28,9
29,4
30,6
31,10
32,8
33,4
34,5
35,1
36,4
37,7
38,7
39,4
40,3
41,8
42,1
43,5
44,5
45,4
46,4
47,4
48,3
49,3
50,3
51,6
52,5
53,3
54,2
55,2
56,6
57,7
58,3
59,2
60,2
61,1
62,5
63,6
64,3
65,2
66,2
67,4
68,3
69,1
70,3
71,2
72,1
74,2
75,1
77,1
78,3
79,2
80,2
81,1
82,2
84,1
86,2
87,2
88,2
90,2
91,1
92,3
93,1
95,1
96,2
97,1
98,4
100,1
101,2
102,1
103,1
104,2
105,1
106,1
110,2
111,3
112,1
113,1
114,1
115,1
116,1
117,1
118,1
120,1
121,1
122,1
123,1
126,1
128,1
131,1
134,1
138,3
139,1
140,2
141,2
145,1
147,1
148,1
150,1
152,1
154,1
156,2
157,1
166,1
168,2
172,2
173,1
175,1
177,2
190,1
192,2
193,1
199,1
206,1
208,1
209,1
212,1
216,1
217,1
220,1
221,1
222,1
233,1
235,1
240,1
243,1
245,1
256,1
258,1
259,1
264,2
268,1
270,1
273,1
276,1
285,2
288,1
301,1
304,1
309,2
311,1
315,1
331,1
333,1
335,2
369,1
373,1
377,1
380,1
391,2
416,1
432,1
434,1
439,1
457,1
479,1
494,1
502,1
554,1
555,1
563,1
651,1
652,1
654,1
674,1
736,1
765,1
799,1
801,1
969,1
1058,1
1235,1
1905,1
2131,1
