size,frequency
1,6651
2,1290
3,613
4,361
5,257
6,161
7,157
8,120
9,87
10,92
11,75
12,47
13,41
14,48
15,39
16,45
17,28
18,26
19,35
20,21
21,19
22,21
23,17
24,27
25,11
26,18
27,12
28,10
29,10
30,16
31,13
32,9
33,10
34,8
35,10
36,9
37,4
38,11
39,5
40,9
41,9
42,6
43,6
44,8
45,7
46,1
47,5
48,6
49,6
50,3
51,4
52,4
53,7
54,4
55,5
56,4
57,2
58,2
59,4
60,4
61,4
62,4
63,2
64,3
65,4
66,2
67,3
68,2
69,1
70,5
72,1
73,2
74,3
75,1
76,2
78,1
79,1
80,1
81,1
83,1
84,2
86,2
87,2
88,1
89,1
93,1
96,1
97,1
98,3
100,1
102,2
103,1
104,1
113,1
116,1
119,1
120,1
124,1
127,1
130,2
136,2
140,1
147,2
152,1
161,2
169,1
183,1
191,1
199,1
245,1
342,1
