size,frequency
1,3206
2,629
3,286
4,170
5,106
6,96
7,67
8,59
9,52
10,41
11,25
12,27
13,23
14,22
15,29
16,25
17,18
18,22
19,14
20,12
21,14
22,12
23,12
24,12
25,7
26,11
27,6
28,5
29,9
30,4
31,6
32,9
33,6
34,6
35,5
36,4
37,9
38,8
39,5
40,6
41,3
42,11
43,4
44,3
45,2
46,3
47,3
48,5
49,7
50,4
51,2
52,2
53,4
54,3
55,5
57,3
58,2
59,3
60,3
62,2
63,3
64,2
65,2
66,2
67,2
68,4
69,1
70,2
71,1
72,1
73,2
74,2
75,1
76,3
77,1
78,1
80,1
81,2
82,1
83,3
84,2
85,3
86,2
88,2
89,2
90,2
91,1
92,1
93,2
94,1
95,2
98,1
101,2
102,1
104,1
105,1
107,2
109,1
110,1
111,1
113,1
114,2
117,1
118,2
119,1
120,1
130,1
132,1
134,1
135,1
139,1
140,1
145,1
156,1
160,1
166,1
167,1
168,1
171,1
174,1
176,1
177,1
178,1
187,1
189,1
194,1
204,2
207,1
211,1
221,1
241,1
242,1
258,1
267,2
269,1
286,1
316,1
331,1
376,1
415,1
418,1
501,1
