size,frequency
1,6918
2,1267
3,635
4,324
5,241
6,180
7,133
8,113
9,83
10,77
11,54
12,53
13,42
14,36
15,39
16,33
17,31
18,20
19,30
20,21
21,16
22,23
23,14
24,11
25,13
26,7
27,13
28,6
29,12
30,12
31,11
32,10
33,7
34,5
35,3
36,3
37,4
38,5
39,7
40,6
41,5
42,5
43,5
44,4
45,1
46,2
47,2
48,5
49,2
50,1
51,1
52,4
53,4
54,3
55,3
56,7
57,3
58,3
59,2
60,2
61,2
63,2
64,2
65,1
66,2
69,2
70,2
72,1
75,1
78,2
82,1
84,2
87,1
90,1
92,2
93,2
94,1
96,1
101,1
103,1
105,1
107,1
111,1
118,1
122,1
126,1
128,1
129,1
130,1
131,1
132,1
153,1
272,1
