size,frequency
1,2551
2,545
3,271
4,163
5,124
6,78
7,63
8,49
9,52
10,27
11,35
12,26
13,22
14,23
15,10
16,21
17,16
18,8
19,12
20,15
21,13
22,13
23,8
24,6
25,7
26,9
27,10
28,10
29,10
30,5
31,2
32,4
33,3
34,7
35,8
36,3
37,2
38,3
39,6
40,1
41,7
42,2
43,5
44,3
45,3
46,6
47,4
48,4
49,4
50,4
51,1
52,3
54,3
55,2
56,2
57,5
58,3
59,2
60,1
61,4
62,2
64,5
65,1
66,4
67,3
68,3
69,3
71,1
72,1
73,2
75,1
76,1
77,1
78,2
79,2
80,2
82,2
84,1
85,2
86,1
87,1
88,2
89,3
90,1
93,1
96,3
97,1
99,2
101,1
102,2
103,2
104,2
106,2
108,4
109,2
110,1
112,1
113,2
114,1
115,1
117,1
119,2
120,1
121,2
123,1
128,2
132,3
133,1
134,2
139,3
140,1
143,1
144,4
146,1
147,2
148,1
149,1
152,1
155,1
156,1
160,1
163,1
165,1
166,1
167,1
169,2
171,1
176,1
181,1
188,1
190,1
191,1
192,1
197,1
198,1
201,1
202,1
203,1
204,1
205,1
213,1
219,1
228,1
230,1
232,1
235,1
239,1
240,1
243,1
244,1
249,1
255,1
262,1
264,1
265,1
268,1
272,1
276,1
277,1
283,1
285,3
286,1
304,1
312,1
323,1
333,1
342,1
353,1
366,1
380,1
391,1
422,1
435,1
436,1
492,1
493,1
510,1
574,1
729,1
730,1
782,1
925,1
987,1
1036,1
1062,1
1075,1
