size,frequency
1,3295
2,591
3,262
4,151
5,111
6,80
7,71
8,50
9,41
10,48
11,31
12,28
13,22
14,20
15,18
16,23
17,13
18,14
19,11
20,12
21,11
22,7
23,10
24,8
25,4
26,9
27,4
28,5
29,7
30,6
32,6
33,4
34,5
35,7
36,4
37,4
38,4
39,2
40,3
41,1
42,3
43,4
44,4
45,5
46,1
47,5
48,1
49,2
50,3
52,2
53,1
54,2
55,2
56,2
57,4
59,1
60,2
61,2
62,2
63,1
64,2
65,2
66,1
67,2
68,3
71,1
73,1
74,3
75,1
79,2
80,1
83,2
84,2
87,1
89,1
90,1
91,1
96,1
98,1
100,1
102,1
104,1
105,1
109,1
115,1
122,1
125,2
126,2
127,1
145,1
168,1
170,1
199,1
211,1
216,2
227,1
228,1
