size,frequency
1,11466
2,1718
3,825
4,499
5,341
6,247
7,184
8,152
9,147
10,110
11,99
12,85
13,63
14,66
15,59
16,51
17,37
18,38
19,46
20,34
21,31
22,33
23,23
24,25
25,18
26,22
27,21
28,30
29,21
30,16
31,19
32,11
33,11
34,15
35,7
36,11
37,12
38,18
39,12
40,8
41,7
42,11
43,11
44,11
45,3
46,9
47,6
48,3
49,7
50,11
51,4
52,10
53,8
54,2
55,3
56,1
57,3
58,2
59,5
60,6
61,6
62,4
63,2
64,4
65,1
66,3
67,1
68,4
69,3
70,4
71,5
72,4
73,6
74,4
75,4
76,2
78,1
79,2
80,7
82,2
83,1
84,2
85,1
86,1
87,3
88,1
89,4
90,1
91,1
92,1
93,2
94,1
95,2
97,1
99,1
100,2
101,2
102,2
104,1
105,1
106,1
107,2
108,3
110,1
111,2
112,1
113,2
114,2
115,2
116,1
121,1
122,1
123,1
125,3
126,1
127,1
128,1
129,1
134,1
135,1
136,1
138,1
141,1
144,1
145,1
147,1
149,1
152,1
154,1
159,1
164,1
165,2
168,1
173,1
184,1
203,1
228,1
231,1
249,1
253,1
260,1
261,1
269,1
348,1
