size,frequency
1,6761
2,1177
3,536
4,352
5,235
6,193
7,150
8,110
9,105
10,84
11,74
12,58
13,67
14,48
15,44
16,24
17,39
18,25
19,22
20,27
21,21
22,16
23,16
24,26
25,19
26,24
27,7
28,11
29,13
30,13
31,15
32,9
33,9
34,13
35,11
36,10
37,6
38,5
39,14
40,8
41,9
42,5
43,6
44,4
45,9
46,4
47,4
48,6
49,3
50,3
51,3
52,4
53,6
54,5
55,2
56,3
57,4
58,7
59,5
60,1
61,1
62,3
63,3
64,4
65,4
66,6
67,5
68,5
69,2
70,2
71,1
72,1
73,2
74,2
76,1
77,1
78,1
79,1
80,1
82,2
84,1
85,3
86,1
87,2
88,1
89,2
90,1
91,1
94,2
96,2
97,2
98,1
100,1
101,2
102,1
103,2
104,1
105,1
106,2
107,1
113,1
114,1
115,3
116,4
118,1
119,1
120,2
121,1
125,2
127,1
128,1
129,3
130,1
134,1
136,1
140,4
146,1
148,1
149,1
151,2
154,1
158,2
162,1
164,1
166,1
171,1
174,1
177,1
179,1
185,1
186,1
197,1
206,1
209,1
212,2
222,1
259,1
262,1
269,1
285,1
346,1
412,1
