size,frequency
1,2644
2,574
3,262
4,160
5,77
6,95
7,72
8,55
9,54
10,35
11,28
12,19
13,24
14,18
15,17
16,18
17,16
18,17
19,9
20,19
21,10
22,9
23,9
24,14
25,15
26,6
27,3
28,12
29,6
30,7
31,5
32,4
33,4
34,3
35,3
36,6
37,3
38,3
40,3
41,3
42,4
43,2
44,3
45,1
46,2
48,4
50,3
51,6
53,1
54,3
55,2
56,5
57,1
58,3
60,2
61,3
63,1
64,1
65,1
68,1
69,5
71,2
72,2
75,2
77,2
78,1
79,1
81,1
82,1
83,2
84,1
85,2
86,3
88,1
89,1
91,1
93,2
94,2
96,1
97,1
98,1
100,1
101,1
102,1
103,1
104,1
106,2
109,3
115,1
116,1
117,1
119,2
121,1
123,3
124,1
125,1
129,1
133,1
139,2
141,1
143,1
144,2
145,1
150,1
155,1
156,1
159,1
168,1
174,1
177,1
179,1
181,1
182,1
191,1
195,1
196,1
202,1
206,1
208,1
213,1
218,1
219,1
228,1
234,1
255,1
308,1
350,1
351,1
385,1
415,1
474,1
574,1
863,1
