size,frequency
1,12999
2,1934
3,920
4,547
5,357
6,264
7,231
8,174
9,118
10,125
11,105
12,78
13,81
14,61
15,61
16,46
17,50
18,43
19,35
20,29
21,29
22,31
23,27
24,18
25,28
26,25
27,21
28,13
29,21
30,15
31,20
32,14
33,18
34,10
35,12
36,12
37,15
38,11
39,11
40,8
41,15
42,7
43,9
44,11
45,4
46,10
47,3
48,1
49,10
50,3
51,8
52,4
53,7
54,3
55,9
56,7
57,6
58,4
59,5
60,1
61,3
62,4
63,2
64,5
65,2
66,3
67,1
68,1
69,3
72,2
73,2
74,5
75,1
76,1
77,3
79,1
80,2
81,6
82,1
83,1
84,1
86,3
87,2
88,1
89,3
90,1
91,1
92,3
95,1
96,2
98,1
99,1
100,3
101,1
102,1
106,1
107,5
108,3
109,3
110,2
112,1
113,1
114,1
115,2
116,3
117,1
120,1
122,1
126,1
127,2
128,1
129,1
132,2
136,1
137,1
139,1
140,1
142,1
148,1
157,1
159,1
162,1
163,1
166,1
172,1
175,1
178,1
184,1
189,1
193,2
221,1
261,1
291,1
299,1
