size,frequency
1,5263
2,960
3,437
4,284
5,167
6,139
7,114
8,91
9,57
10,48
11,58
12,54
13,37
14,16
15,23
16,21
17,26
18,18
19,19
20,20
21,23
22,14
23,15
24,16
25,10
26,10
27,12
28,6
29,17
30,11
31,4
32,8
33,8
34,8
35,2
36,3
37,5
38,3
39,3
40,4
41,4
42,6
43,5
44,3
45,1
46,2
47,2
48,4
49,3
50,1
51,7
52,2
53,2
54,2
55,3
56,1
57,3
58,3
59,1
60,1
61,2
62,3
63,2
65,1
66,1
67,2
68,1
69,4
70,1
72,3
73,4
76,1
77,2
78,1
81,1
82,2
83,1
84,1
85,3
90,2
92,1
96,2
97,1
98,3
99,3
103,2
105,1
106,2
107,1
116,1
132,1
133,1
134,1
140,1
141,2
143,1
153,1
155,1
160,1
185,1
188,1
195,1
290,1
325,1
