size,frequency
1,2423
2,482
3,243
4,173
5,110
6,74
7,58
8,55
9,48
10,36
11,24
12,35
13,27
14,19
15,20
16,14
17,19
18,23
19,19
20,6
21,20
22,9
23,8
24,7
25,9
26,5
27,17
28,15
29,12
30,8
31,4
32,8
33,3
34,5
35,3
36,9
37,8
38,5
39,3
40,2
41,4
42,3
43,5
44,5
45,4
46,4
48,4
49,4
50,3
51,1
52,4
53,1
54,2
55,4
56,4
57,1
58,2
59,2
60,3
61,3
62,1
63,5
64,7
65,1
66,3
67,5
68,2
69,1
70,2
71,3
72,2
73,2
74,1
75,1
76,1
77,1
79,2
80,1
81,2
82,1
83,3
84,1
85,1
86,1
87,1
88,3
89,1
90,1
91,2
92,2
93,1
95,2
97,1
100,1
101,3
103,3
104,1
105,1
107,1
109,1
110,2
111,2
113,2
114,1
116,1
117,1
118,2
122,2
124,1
125,4
126,1
128,1
129,1
130,1
132,3
133,1
135,3
136,1
137,1
141,1
142,1
146,1
147,1
153,2
157,1
159,3
162,1
164,3
166,3
168,2
173,2
174,3
177,1
180,1
184,1
186,1
188,1
199,1
202,1
209,1
211,1
215,1
231,1
245,1
247,1
249,1
257,1
270,2
272,1
273,1
274,1
279,1
281,2
298,1
301,1
306,1
307,1
309,2
312,1
319,1
320,1
321,1
324,1
331,1
335,1
339,1
345,1
356,1
367,1
371,1
376,1
381,1
384,1
388,1
394,1
402,1
409,1
411,1
429,1
431,1
438,1
442,1
448,1
480,1
494,1
518,1
521,1
524,1
548,1
549,1
550,1
580,1
589,1
602,1
606,1
673,1
688,1
698,1
703,1
763,1
770,1
781,1
857,1
863,1
929,1
930,1
953,1
1049,1
1138,1
1151,1
1174,1
1177,1
1430,1
1459,1
1515,1
1609,1
1700,1
1806,1
1851,1
2037,1
2132,1
2138,1
2139,1
2310,1
2315,1
2500,128
