size,frequency
1,12502
2,1889
3,869
4,592
5,383
6,289
7,249
8,196
9,167
10,123
11,105
12,83
13,89
14,81
15,77
16,68
17,40
18,53
19,40
20,36
21,34
22,41
23,38
24,18
25,31
26,26
27,18
28,17
29,26
30,19
31,21
32,25
33,16
34,18
35,19
36,13
37,15
38,17
39,11
40,14
41,16
42,15
43,13
44,8
45,10
46,8
47,7
48,12
49,11
50,12
51,6
52,7
53,10
54,6
55,7
56,5
57,11
58,10
59,6
60,7
61,3
62,3
63,3
64,5
65,7
66,5
67,8
68,7
69,3
70,1
71,2
72,3
73,6
74,4
75,4
76,1
77,4
78,8
79,4
80,2
81,2
82,1
83,3
84,1
85,1
86,3
87,4
88,6
89,5
90,3
91,2
92,1
93,6
94,1
95,5
96,2
98,1
99,1
100,2
101,2
102,1
103,1
104,3
105,3
106,3
107,2
108,4
109,4
110,4
111,4
112,4
113,2
114,2
115,1
116,1
117,2
118,3
119,1
121,1
122,2
123,2
125,2
126,4
127,1
129,3
130,1
131,3
132,2
133,1
135,2
137,2
138,3
142,1
143,3
144,1
145,2
146,2
147,1
148,2
150,1
151,1
154,2
156,2
158,3
162,1
163,4
166,3
167,1
168,1
169,1
175,1
178,1
181,1
182,1
184,1
186,1
188,1
189,2
190,1
192,1
193,2
194,1
196,3
197,1
199,1
204,2
205,1
208,1
211,2
213,2
217,1
218,1
220,1
224,2
227,1
228,1
232,3
237,1
239,1
240,2
245,1
246,1
248,1
250,1
254,1
259,1
267,1
270,2
276,1
286,1
288,2
290,1
291,1
295,1
302,2
308,1
309,1
311,1
314,1
319,1
324,1
360,1
390,2
405,1
410,1
411,1
420,1
446,1
568,1
741,1
843,1
