size,frequency
1,2619
2,586
3,281
4,153
5,112
6,87
7,56
8,59
9,40
10,39
11,31
12,29
13,23
14,20
15,18
16,15
17,22
18,22
19,15
20,8
21,13
22,7
23,8
24,9
25,10
26,5
27,8
28,12
29,6
30,5
31,4
32,2
33,5
34,3
35,11
36,7
37,1
38,1
39,3
40,2
41,3
43,2
44,3
45,3
46,3
47,2
48,2
49,1
50,4
51,1
52,3
53,3
54,3
56,1
57,1
58,1
60,4
61,3
62,1
63,2
64,4
65,1
66,1
67,3
68,1
69,1
70,1
72,3
73,2
74,1
75,1
76,2
78,3
80,3
82,1
83,2
84,2
85,1
88,1
89,3
90,1
93,1
95,1
97,1
99,1
100,1
103,1
104,2
106,2
107,1
110,1
112,1
114,1
116,1
117,1
119,1
121,2
127,1
137,1
143,1
147,1
152,1
159,1
162,1
165,1
183,1
188,1
204,1
208,1
218,1
220,1
227,1
230,1
235,1
238,1
250,1
269,1
296,1
303,1
336,1
339,1
344,1
