size,frequency
1,12907
2,1907
3,951
4,523
5,369
6,272
7,217
8,149
9,155
10,124
11,89
12,92
13,75
14,71
15,58
16,67
17,45
18,41
19,36
20,42
21,29
22,30
23,32
24,32
25,26
26,27
27,25
28,14
29,17
30,18
31,19
32,17
33,13
34,15
35,18
36,13
37,8
38,12
39,10
40,13
41,5
42,12
43,7
44,5
45,7
46,5
47,7
48,11
49,8
50,9
51,9
52,7
53,4
54,5
55,11
56,7
57,4
58,9
59,5
60,1
61,6
62,9
63,2
64,2
65,6
66,3
67,6
68,4
69,3
70,6
71,3
72,1
73,3
74,1
75,4
76,4
77,3
78,1
79,5
81,2
82,6
83,1
85,1
86,3
87,1
89,1
90,2
91,2
94,4
96,3
97,1
98,1
101,1
102,1
105,2
106,1
107,2
108,3
109,3
110,1
111,5
114,2
115,1
116,2
117,1
118,1
120,1
122,2
123,1
127,1
129,1
130,1
132,1
133,1
134,1
135,1
138,1
140,1
143,1
153,1
158,1
160,1
165,1
169,1
172,1
173,1
174,2
186,1
187,1
192,1
194,1
195,1
205,1
279,1
