size,frequency
1,3026
2,559
3,294
4,169
5,116
6,85
7,64
8,68
9,36
10,42
11,32
12,35
13,26
14,20
15,24
16,24
17,15
18,9
19,7
20,13
21,19
22,8
23,6
24,8
25,10
26,9
27,8
28,6
29,8
30,5
31,4
32,12
33,8
34,11
35,5
36,2
37,8
38,2
39,6
40,6
41,3
42,4
43,6
44,4
45,6
46,3
47,1
48,4
49,6
50,4
51,2
52,4
53,2
54,2
55,2
56,4
57,3
58,2
59,2
61,4
62,1
63,3
64,3
65,5
66,3
67,1
69,4
70,1
71,2
72,5
75,2
76,2
77,3
79,1
80,3
81,1
82,1
83,2
85,1
87,2
88,3
89,1
90,1
92,2
94,1
95,1
96,1
97,1
98,1
99,1
100,2
103,1
104,1
105,1
107,1
108,3
109,1
112,1
113,1
118,1
119,2
121,2
122,1
124,1
125,1
129,1
131,1
132,2
133,2
136,3
137,2
139,2
141,1
146,2
154,1
156,1
159,1
160,1
161,1
164,2
165,2
168,1
171,2
172,1
173,1
175,2
179,1
185,1
190,2
191,2
194,1
195,1
197,1
199,1
202,1
204,2
205,1
225,1
226,2
233,2
236,1
238,1
247,1
248,1
249,1
254,1
256,1
260,1
261,1
264,2
265,1
267,1
274,1
278,1
283,1
293,1
296,1
304,1
305,1
308,1
324,1
329,1
330,1
334,2
340,2
343,1
344,1
357,1
362,1
364,1
376,1
378,1
407,1
408,1
410,2
429,1
433,2
446,1
451,1
458,1
464,1
468,1
490,1
512,1
514,1
541,1
544,1
551,1
553,1
565,1
589,1
597,1
605,1
627,1
692,1
698,1
706,1
707,1
712,1
726,1
760,1
766,1
791,1
799,1
897,1
908,1
967,1
990,1
1067,1
1094,1
1110,1
1150,1
1159,1
1193,1
1275,1
1276,1
1332,1
1579,1
1873,1
1926,1
2118,1
2121,1
2500,2
