size,frequency
1,3217
2,613
3,305
4,218
5,116
6,107
7,84
8,61
9,47
10,40
11,30
12,40
13,29
14,24
15,15
16,12
17,16
18,20
19,22
20,12
21,10
22,11
23,12
24,5
25,10
26,7
27,6
28,7
29,5
30,6
31,2
32,4
33,6
34,5
35,5
36,4
37,5
38,2
39,2
40,3
41,4
42,3
43,3
44,5
45,3
46,1
47,2
48,1
49,3
50,2
51,1
52,2
53,3
54,2
55,6
56,2
57,3
58,3
59,3
61,2
62,4
63,2
64,3
66,3
67,1
68,2
69,3
70,1
71,1
73,2
74,2
77,1
79,1
81,2
82,2
83,2
84,2
85,2
86,1
87,1
90,1
97,1
99,1
103,2
104,2
105,1
107,2
108,3
113,1
114,2
121,1
123,1
134,2
136,1
140,1
147,1
150,1
151,1
158,1
163,1
196,1
199,1
217,1
221,1
226,1
242,1
264,1
284,1
381,1
