size,frequency
1,4991
2,730
3,372
4,229
5,161
6,111
7,87
8,73
9,74
10,52
11,35
12,39
13,33
14,28
15,40
16,25
17,18
18,19
19,19
20,23
21,13
22,6
23,12
24,12
25,10
26,9
27,9
28,9
29,11
30,4
31,10
32,4
33,9
34,7
35,7
36,6
37,10
38,4
39,4
40,8
41,3
42,4
43,4
44,6
46,4
47,6
48,2
49,3
50,2
51,7
52,2
53,3
55,2
56,3
57,2
59,4
60,2
61,2
62,2
63,2
64,2
65,1
66,2
67,2
68,1
69,1
70,3
71,1
72,1
73,2
75,1
76,1
77,1
78,1
79,3
80,2
81,2
82,1
83,1
84,2
85,1
86,2
90,1
91,3
92,2
99,2
102,1
104,1
111,1
113,1
115,1
119,1
128,1
134,1
136,1
142,1
145,1
147,1
148,1
155,1
156,1
176,2
192,1
197,1
200,1
208,1
219,1
235,1
250,1
263,1
268,1
270,1
316,1
386,1
