size,frequency
1,3165
2,644
3,318
4,176
5,113
6,120
7,85
8,60
9,33
10,33
11,34
12,32
13,21
14,20
15,22
16,18
17,15
18,16
19,16
20,11
21,7
22,13
23,11
24,7
25,7
26,6
27,14
28,10
29,7
30,4
31,4
32,7
33,6
34,5
35,5
36,7
37,6
38,6
39,7
40,3
41,2
42,5
43,4
44,5
45,6
46,2
47,5
48,2
49,2
50,2
51,1
52,1
53,4
54,6
55,6
56,5
57,1
58,1
59,1
61,4
62,3
63,2
64,1
65,3
66,3
67,2
68,1
69,1
70,3
71,4
72,2
73,3
74,3
75,2
76,2
77,3
79,1
80,2
81,2
82,1
83,1
84,2
85,2
87,1
90,1
91,1
92,1
93,3
94,2
95,1
96,1
97,1
98,1
99,1
103,1
106,1
108,1
109,1
114,1
115,1
116,1
117,2
119,1
120,1
122,2
123,1
128,1
130,2
133,1
135,1
137,1
146,1
148,1
149,1
152,2
155,1
156,1
157,1
161,1
168,1
175,1
179,1
181,1
191,1
197,1
198,1
208,1
221,1
227,1
242,1
253,1
255,1
258,1
262,1
264,1
280,1
301,1
307,1
375,1
444,1
604,1
