size,frequency
1,11674
2,1604
3,823
4,519
5,312
6,262
7,200
8,157
9,160
10,111
11,84
12,98
13,74
14,62
15,51
16,49
17,44
18,34
19,44
20,30
21,28
22,25
23,20
24,17
25,26
26,20
27,15
28,15
29,12
30,8
31,11
32,15
33,6
34,11
35,14
36,6
37,13
38,13
39,14
40,11
41,7
42,7
43,10
44,6
45,6
46,2
47,5
48,5
49,6
50,1
51,11
52,7
53,7
54,4
55,2
56,2
57,6
58,6
59,4
60,1
61,4
62,2
63,5
64,3
65,1
66,2
67,2
68,2
69,6
70,2
71,4
72,1
73,3
74,1
75,2
76,2
77,2
78,3
79,2
80,1
81,1
82,1
83,1
84,2
87,2
88,1
89,1
90,1
92,4
93,1
94,2
95,1
96,1
97,2
98,1
99,2
102,1
103,2
107,2
108,1
109,1
110,1
111,1
112,1
113,1
115,1
119,2
122,2
124,1
128,1
131,1
134,1
137,1
138,1
141,2
148,2
154,2
156,1
159,1
165,1
166,1
170,1
183,1
185,1
225,1
244,1
