size,frequency
1,3252
2,573
3,252
4,175
5,113
6,61
7,72
8,57
9,62
10,34
11,30
12,25
13,28
14,22
15,24
16,20
17,14
18,14
19,18
20,10
21,8
22,15
23,11
24,9
25,7
26,13
27,1
28,8
29,2
30,9
31,5
32,7
33,4
34,3
35,4
36,3
37,1
38,2
39,5
40,3
42,8
43,5
44,3
46,4
47,1
48,1
49,3
50,3
51,2
53,4
56,5
57,1
58,6
59,3
63,1
65,2
67,2
68,4
69,3
70,2
71,1
72,1
73,3
74,1
76,2
78,1
79,1
80,2
81,2
83,1
85,1
86,2
87,1
91,1
93,2
98,2
102,3
103,3
104,2
105,1
108,1
110,1
111,3
112,1
115,1
117,1
125,1
132,1
134,1
137,1
146,1
158,1
159,1
167,1
171,1
176,1
202,1
204,1
216,1
218,1
220,1
242,1
243,1
276,1
279,1
297,1
308,1
377,1
