size,frequency
1,6764
2,1180
3,518
4,345
5,228
6,181
7,146
8,109
9,103
10,73
11,69
12,52
13,53
14,39
15,39
16,33
17,36
18,23
19,20
20,29
21,24
22,22
23,15
24,21
25,17
26,14
27,10
28,20
29,9
30,10
31,11
32,10
33,5
34,12
35,10
36,10
37,7
38,7
39,12
40,8
41,3
42,4
43,4
44,11
45,11
46,3
47,7
48,7
49,9
50,6
51,5
52,3
53,4
54,5
55,4
56,3
57,5
58,6
59,4
60,3
61,4
62,2
63,6
64,7
65,4
66,6
67,4
68,3
69,1
70,5
71,4
72,4
73,2
74,6
75,3
76,3
77,2
78,4
79,4
80,5
81,1
82,3
83,2
84,2
85,1
86,1
87,1
88,2
90,2
91,2
92,1
93,1
94,1
98,2
99,2
100,1
101,1
102,1
103,2
104,1
105,2
107,1
109,1
111,2
113,1
114,1
115,1
116,4
119,1
120,1
121,2
122,1
124,3
125,1
127,3
128,3
129,2
130,4
131,2
132,2
133,1
134,1
135,1
136,2
138,2
142,1
143,1
144,1
145,1
147,1
152,1
155,1
157,2
158,2
161,1
162,1
164,1
165,1
167,1
168,1
170,2
173,1
174,2
175,1
176,1
180,1
181,1
184,1
190,2
193,1
196,1
198,2
207,1
214,1
219,1
223,1
227,1
228,1
233,3
240,1
245,2
247,1
249,1
253,1
254,1
256,1
258,1
267,1
270,1
271,1
274,1
281,1
289,1
297,1
304,1
320,1
338,1
357,1
372,1
378,1
409,1
425,1
435,1
482,1
592,1
765,1
