size,frequency
1,6931
2,1226
3,567
4,348
5,239
6,197
7,136
8,100
9,95
10,59
11,66
12,51
13,58
14,39
15,34
16,31
17,29
18,26
19,26
20,21
21,29
22,19
23,16
24,17
25,19
26,18
27,14
28,9
29,12
30,7
31,9
32,10
33,3
34,7
35,4
36,9
37,11
38,6
39,6
40,6
41,6
42,5
43,4
44,2
45,5
46,2
47,5
48,5
49,7
50,4
51,3
52,5
53,3
54,2
55,3
56,1
57,3
58,4
59,2
60,1
61,1
62,3
65,1
66,1
67,1
68,2
69,2
70,1
71,2
78,2
82,2
85,2
86,2
88,1
89,1
93,1
95,1
101,1
106,1
112,1
113,1
124,1
125,1
127,1
130,1
137,1
146,2
151,1
172,2
173,1
220,1
234,1
