size,frequency
1,3219
2,542
3,260
4,167
5,118
6,62
7,60
8,54
9,55
10,42
11,36
12,31
13,21
14,15
15,17
16,18
17,14
18,13
19,14
20,12
21,13
22,12
23,7
24,7
25,6
26,8
27,6
28,7
29,4
30,6
31,5
32,6
33,4
34,9
35,7
36,7
37,5
38,3
39,2
40,4
41,8
42,3
43,3
44,1
46,3
47,2
48,3
49,3
50,4
52,4
53,4
54,4
55,6
56,2
57,2
58,7
59,1
62,1
63,3
64,1
65,2
66,3
67,2
68,1
69,1
70,2
71,2
73,3
75,1
76,1
77,2
78,2
79,1
81,1
82,2
83,1
85,1
86,1
88,3
90,1
92,1
95,4
97,1
98,3
99,1
103,2
104,2
105,1
106,1
108,1
109,1
113,4
116,3
117,1
118,2
119,2
121,1
122,1
125,1
129,1
130,1
134,1
135,3
138,1
141,2
143,1
144,1
145,1
147,1
149,1
150,1
152,1
156,1
159,1
163,1
166,1
168,1
170,1
174,1
176,2
181,1
187,2
188,1
196,1
198,1
200,1
204,1
208,1
216,1
217,1
220,1
230,1
231,1
236,2
242,1
245,1
248,1
256,1
262,1
264,1
288,1
301,1
308,1
327,1
329,1
331,1
334,1
335,1
336,1
349,1
360,1
380,1
401,1
447,1
462,1
474,1
479,1
481,1
488,1
504,1
559,2
643,1
886,1
1098,1
1259,1
