size,frequency
1,4925
2,823
3,403
4,275
5,186
6,134
7,106
8,87
9,76
10,55
11,44
12,53
13,43
14,39
15,37
16,48
17,22
18,20
19,25
20,26
21,17
22,22
23,16
24,16
25,20
26,17
27,15
28,9
29,13
30,7
31,5
32,14
33,5
34,14
35,12
36,5
37,6
38,12
39,5
40,9
41,8
42,6
43,7
44,6
45,5
46,6
47,7
48,5
49,7
50,3
51,7
52,5
53,3
54,3
55,4
56,5
57,4
58,5
59,8
60,3
61,1
62,5
63,5
64,1
65,4
66,1
67,3
68,1
69,4
70,1
71,4
72,2
73,2
74,2
75,3
76,4
77,1
78,4
79,5
80,4
81,1
82,1
83,2
84,1
85,1
86,4
87,2
88,4
90,3
91,3
93,1
94,2
95,2
96,2
97,2
98,3
99,1
100,1
101,1
102,1
103,1
106,1
107,4
108,3
109,3
110,3
111,4
112,7
115,2
116,3
118,2
120,2
121,4
122,1
124,2
125,1
126,2
132,1
135,3
136,1
138,2
140,2
141,2
142,3
143,1
144,1
145,2
146,1
148,1
150,1
153,1
154,3
155,1
156,2
157,1
164,1
167,2
168,1
170,2
171,1
172,1
177,2
180,3
181,1
183,2
184,2
185,2
186,1
191,2
193,1
194,1
195,1
199,3
202,1
204,1
206,1
212,1
214,1
216,1
217,2
219,1
220,1
222,1
223,1
224,1
225,1
228,1
233,1
234,1
236,1
240,1
244,1
248,1
249,1
256,2
258,1
260,1
264,1
265,1
268,1
270,1
271,1
276,1
277,1
279,1
280,1
281,1
284,2
290,1
297,1
304,2
307,2
308,1
309,1
311,2
312,1
314,1
315,1
316,1
318,1
323,1
324,1
326,2
327,1
333,1
338,1
341,1
342,1
344,1
348,2
350,1
353,1
358,1
361,1
364,1
368,1
370,1
372,1
376,1
382,1
383,3
384,1
392,1
393,1
394,1
396,1
416,1
418,1
420,1
423,1
424,1
426,1
435,1
438,1
440,1
443,1
448,1
451,1
457,1
468,1
472,1
478,1
498,1
503,1
517,1
538,2
555,1
564,1
570,1
579,1
589,1
593,1
600,1
605,1
606,1
621,1
622,1
624,1
628,1
635,1
636,1
641,1
643,1
647,1
652,1
654,1
664,1
679,1
712,1
715,1
719,1
735,1
740,1
755,1
756,1
759,1
767,1
784,1
813,1
828,2
832,1
853,1
886,1
889,1
915,1
920,1
929,1
936,1
944,1
967,1
988,1
997,1
1035,1
1045,1
1053,1
1277,1
1286,1
1314,1
1352,1
1383,1
1404,1
1431,1
1540,1
1577,1
1624,1
1628,1
1762,1
1793,1
1799,1
1812,1
1969,1
1974,1
2043,1
2087,1
2115,1
2291,1
2360,1
2500,13
