size,frequency
1,3309
2,575
3,278
4,165
5,112
6,87
7,66
8,43
9,33
10,33
11,31
12,25
13,20
14,28
15,20
16,14
17,10
18,12
19,11
20,16
21,12
22,10
23,7
24,7
25,8
26,13
27,6
28,4
29,5
30,6
31,1
32,7
33,5
34,3
35,3
36,8
37,5
38,3
39,4
40,3
41,3
42,2
43,3
44,5
45,2
46,3
47,2
48,2
49,1
50,2
51,3
52,1
53,3
54,4
56,3
57,1
58,1
59,2
60,2
61,2
62,1
63,3
64,1
65,1
66,1
67,1
68,1
69,1
70,2
71,1
73,1
75,1
77,1
78,3
79,1
80,2
82,1
83,1
85,1
90,1
92,1
93,1
94,1
100,1
101,2
102,1
105,1
110,1
114,1
116,1
117,1
124,1
131,1
137,1
144,1
154,1
156,1
167,1
174,1
215,1
