size,frequency
1,5100
2,901
3,457
4,288
5,197
6,140
7,117
8,84
9,71
10,56
11,60
12,58
13,48
14,32
15,27
16,26
17,20
18,18
19,19
20,20
21,13
22,21
23,15
24,11
25,10
26,14
27,11
28,8
29,9
30,16
31,8
32,9
33,5
34,10
35,8
36,8
37,8
38,3
39,9
40,5
41,7
42,8
43,2
44,9
45,6
46,7
47,4
48,3
49,3
50,4
51,3
52,3
53,1
54,8
55,2
56,3
57,4
58,2
59,3
60,2
61,2
62,2
63,3
64,6
65,5
67,6
68,3
69,1
70,2
71,3
72,3
73,4
75,1
76,2
77,3
78,1
79,5
80,1
82,3
83,1
85,1
86,2
87,2
88,1
89,1
90,1
92,3
93,1
94,1
96,4
97,1
98,1
101,1
102,1
103,1
104,1
105,1
107,2
110,1
111,1
112,1
114,1
115,1
117,1
122,1
123,1
124,1
125,1
132,3
134,1
136,1
141,2
143,1
145,2
146,2
147,1
150,1
152,1
153,1
160,1
163,1
164,1
171,1
174,1
191,1
194,2
201,1
208,1
213,1
215,1
218,1
224,1
228,2
274,1
283,1
288,1
302,2
303,1
313,1
320,1
406,1
428,1
489,1
