size,frequency
1,3926
2,652
3,313
4,201
5,123
6,103
7,80
8,67
9,34
10,36
11,42
12,37
13,28
14,21
15,20
16,15
17,16
18,26
19,11
20,13
21,14
22,14
23,13
24,14
25,7
26,10
27,9
28,11
29,7
30,7
31,6
32,6
33,2
34,4
35,1
36,7
37,3
38,5
39,5
40,2
41,4
42,8
43,2
44,3
45,3
46,4
47,2
48,1
49,4
50,2
51,5
52,5
53,5
54,5
55,3
56,5
57,3
58,4
59,3
60,5
61,1
62,2
63,1
65,1
66,2
68,3
69,1
70,2
71,2
72,2
74,2
76,1
78,1
79,1
80,4
81,1
83,1
84,2
86,1
87,1
91,1
92,1
93,2
96,1
97,1
102,1
104,3
105,1
111,4
112,1
113,1
114,1
115,2
118,2
119,1
121,1
123,1
132,2
133,1
136,2
150,1
154,2
165,1
171,1
176,1
178,1
188,1
201,1
202,1
209,1
216,3
217,1
242,1
268,1
282,1
314,1
316,1
347,1
354,1
389,1
411,1
486,1
527,1
640,1
991,1
