size,frequency
1,11483
2,1550
3,814
4,421
5,342
6,228
7,192
8,176
9,126
10,93
11,119
12,97
13,80
14,53
15,60
16,52
17,51
18,37
19,59
20,37
21,38
22,33
23,32
24,32
25,38
26,28
27,15
28,22
29,18
30,24
31,15
32,17
33,16
34,10
35,17
36,16
37,19
38,16
39,10
40,14
41,12
42,12
43,6
44,5
45,4
46,10
47,13
48,11
49,9
50,6
51,5
52,9
53,4
54,5
55,7
56,8
57,6
58,5
59,5
60,6
61,3
62,4
63,4
64,6
65,4
66,5
67,6
68,4
69,7
70,3
71,4
72,2
73,3
75,2
76,4
77,6
78,5
79,3
80,5
81,2
82,2
83,4
84,1
85,3
86,6
87,1
88,3
89,1
90,4
92,2
94,2
95,2
96,1
97,4
99,2
100,2
101,2
102,4
103,2
105,2
106,3
107,2
108,1
109,1
110,2
111,2
112,3
113,2
114,1
115,1
117,2
118,3
121,1
122,4
123,1
124,5
126,3
128,1
130,1
131,3
132,1
133,3
134,2
135,2
137,1
139,3
141,1
142,1
143,1
144,1
146,1
147,1
148,1
150,2
152,3
154,2
155,1
157,1
159,1
160,1
167,1
168,1
169,1
170,1
171,2
173,1
175,1
177,1
179,1
180,1
189,2
191,1
194,1
197,1
199,2
200,2
201,1
204,1
205,1
206,1
207,1
208,1
212,1
214,1
219,2
220,1
222,1
226,1
229,1
233,1
236,1
237,1
246,1
259,2
262,1
278,2
282,1
306,1
313,1
314,1
325,1
344,1
358,1
409,1
416,1
419,1
447,1
683,1
779,1
