size,frequency
1,3089
2,583
3,268
4,181
5,124
6,101
7,67
8,63
9,55
10,48
11,48
12,36
13,26
14,30
15,20
16,21
17,16
18,23
19,16
20,17
21,14
22,12
23,12
24,12
25,12
26,7
27,6
28,15
29,7
30,4
31,7
32,5
33,7
34,7
35,5
36,8
37,8
38,8
39,7
40,5
41,8
42,4
43,5
44,3
45,2
46,6
47,2
48,6
49,4
50,3
51,2
52,3
53,4
54,1
55,3
56,4
57,1
58,4
59,3
60,2
61,6
63,1
64,3
65,2
66,4
67,5
68,3
69,1
70,1
71,1
72,1
73,3
74,3
75,1
76,1
77,3
78,1
79,1
80,1
81,2
82,2
83,2
84,1
85,1
86,1
88,2
89,1
90,3
91,1
92,2
93,2
95,2
96,2
97,1
100,4
101,3
102,1
103,2
104,2
105,1
106,1
108,2
109,2
111,1
113,1
114,2
116,1
119,2
120,2
121,1
122,2
123,3
124,1
125,2
126,1
127,2
130,1
134,1
139,2
140,1
141,1
145,1
147,3
148,1
150,1
151,4
152,1
154,2
160,1
168,1
169,1
170,1
173,1
178,1
180,1
185,1
187,2
189,1
192,1
195,1
199,1
200,1
205,1
208,2
210,1
213,1
216,1
219,1
221,1
223,1
226,1
235,1
236,1
249,2
250,1
254,1
257,1
259,1
264,1
266,1
272,3
291,1
294,1
306,1
308,1
309,1
321,1
322,1
342,1
343,1
353,1
363,1
369,1
393,1
400,1
416,1
430,1
447,1
465,1
468,1
497,1
530,1
567,1
568,1
600,1
656,1
662,1
711,1
736,1
794,1
812,1
817,1
876,1
943,1
965,1
1040,1
1096,1
1132,1
1164,1
1174,1
1241,1
