size,frequency
1,1596
2,356
3,143
4,109
5,58
6,53
7,35
8,20
9,26
10,23
11,20
12,16
13,15
14,18
15,14
16,7
17,10
18,6
19,5
20,6
21,9
22,7
23,5
24,6
25,4
26,3
27,7
28,8
29,1
30,1
31,3
32,7
33,3
34,4
35,3
36,4
37,2
38,1
39,5
40,2
41,2
42,6
43,5
45,3
46,2
47,1
48,2
49,5
50,2
51,2
53,2
54,1
55,1
56,2
58,1
59,2
60,1
61,2
62,2
63,2
64,1
65,2
66,1
67,1
68,1
69,1
70,1
72,4
73,1
75,2
77,1
79,1
81,2
82,1
83,2
84,2
86,2
87,2
88,1
89,2
91,1
95,1
100,1
101,1
102,1
103,1
104,2
105,2
109,1
112,1
114,1
120,1
122,1
129,1
132,1
136,1
137,1
138,1
139,1
142,3
147,2
151,2
157,2
159,1
162,2
166,1
177,1
189,2
190,2
192,1
200,1
206,1
207,1
208,1
209,1
224,1
234,1
247,1
252,2
262,1
264,1
267,1
272,1
276,1
306,1
308,1
327,1
328,1
334,1
352,1
357,1
362,1
419,1
426,1
454,1
480,1
502,1
503,1
517,1
546,2
570,1
613,1
624,1
662,1
724,1
779,1
808,1
812,1
864,1
887,1
1163,1
1361,1
1407,1
1579,1
2500,3
