size,frequency
1,2673
2,438
3,260
4,136
5,83
6,58
7,53
8,35
9,33
10,33
11,28
12,19
13,24
14,11
15,15
16,16
17,10
18,11
19,7
20,14
21,12
22,11
23,6
24,4
25,13
26,4
27,3
28,9
29,7
30,6
31,5
32,6
33,5
34,4
35,2
36,7
37,2
38,1
39,1
40,2
41,7
42,3
43,1
44,5
46,2
47,1
48,4
49,1
50,2
51,1
52,2
53,1
54,1
55,5
56,3
57,2
58,1
59,2
61,3
62,1
63,3
64,1
65,2
66,4
67,3
68,1
70,1
71,1
72,1
73,2
74,1
75,1
79,1
80,1
81,1
82,2
83,2
84,1
85,1
87,1
89,1
90,1
93,2
95,1
96,2
99,1
101,1
102,1
105,2
106,2
109,2
110,1
112,1
113,1
115,1
118,1
119,1
122,1
123,1
129,1
142,1
145,1
151,2
168,1
180,1
181,1
185,1
193,1
200,1
205,1
207,1
216,1
229,1
253,1
260,1
266,1
270,1
286,1
292,1
313,1
361,1
371,1
447,1
622,1
